ID,total_incurred_loss,risk_type,currency
17834,56.59,B,CNY
17835,57.25,B,CNY
17836,9.43,B,EUR
17837,5.27,B,USD
17838,5.38,B,USD
17839,9.24,B,EUR
17840,8.24,B,USD
17841,12.97,B,USD
17842,7.3,B,USD
17843,67.27,B,CNY
17844,14.07,B,USD
17845,15.46,B,EUR
17846,8.15,B,USD
17847,9.54,B,EUR
17848,9.04,B,USD
17849,10.75,B,USD
17850,6.88,B,USD
17851,110.78,B,CNY
17852,71.59,B,CNY
17853,83.74,B,CNY
17854,112.44,B,CNY
17855,10.21,B,USD
17856,7.68,B,USD
17857,88.59,B,CNY
17858,13.67,B,USD
17859,13,B,EUR
17860,6.24,B,EUR
17861,8.1,B,USD
17862,5.8,B,USD
17863,6.1,B,USD
17864,55.86,B,CNY
17865,79.73,B,CNY
17866,8.77,B,USD
17867,35.04,B,CNY
17868,2.95,B,USD
17869,60.81,B,CNY
17870,16.51,B,USD
17871,6.08,B,EUR
17872,11.52,B,EUR
17873,43.35,B,CNY
17874,32.35,B,CNY
17875,12.62,B,EUR
17876,13.18,B,USD
17877,53.22,B,CNY
17878,57.37,B,CNY
17879,62.98,B,CNY
17880,101.74,B,CNY
17881,8.63,B,USD
17882,10.68,B,USD
17883,6.66,B,USD
17884,6.79,B,EUR
17885,35.79,B,CNY
17886,3.57,B,USD
17887,11.35,B,USD
17888,3.04,B,USD
17889,9.15,B,USD
17890,8.61,B,USD
17891,11.17,B,USD
17892,28.01,B,CNY
17893,34.86,B,CNY
17894,12.14,B,USD
17895,51.48,B,CNY
17896,97.79,B,CNY
17897,54.79,B,CNY
17898,5.43,B,USD
17899,5.05,B,USD
17900,16.42,B,USD
17901,5.77,B,EUR
17902,83.08,B,CNY
17903,16.33,B,USD
17904,19.74,B,USD
17905,4.69,B,EUR
17906,99.72,B,CNY
17907,13.2,B,EUR
17908,17.16,B,USD
17909,11.27,B,USD
17910,84.7,B,CNY
17911,77.06,B,CNY
17912,9.33,B,USD
17913,6.18,B,USD
17914,117.56,B,CNY
17915,9.18,B,EUR
17916,11.48,B,USD
17917,5.97,B,USD
17918,10.12,B,EUR
17919,6.24,B,EUR
17920,8.41,B,USD
17921,7.75,B,USD
17922,5.09,B,EUR
17923,14.41,B,USD
17924,8.3,B,EUR
17925,10.1,B,EUR
17926,9.71,B,USD
17927,10.14,B,EUR
17928,6.64,B,USD
17929,9.91,B,USD
17930,14.55,B,USD
17931,6.19,B,USD
17932,7.06,B,EUR
17933,9.43,B,EUR
17934,5.46,B,USD
17935,11.83,B,EUR
17936,90.84,B,CNY
17937,62,B,CNY
17938,6.48,B,EUR
17939,92.16,B,CNY
17940,11.49,B,USD
17941,10.57,B,USD
17942,39.17,B,CNY
17943,102.66,B,CNY
17944,3.11,B,EUR
17945,7.89,B,EUR
17946,10.95,B,USD
17947,81.35,B,CNY
17948,9.13,B,USD
17949,7.23,B,USD
17950,8.03,B,USD
17951,74.58,B,CNY
17952,4.72,B,USD
17953,4.72,B,EUR
17954,7.81,B,USD
17955,36.93,B,CNY
17956,5.88,B,USD
17957,63.42,B,CNY
17958,12.7,B,USD
17959,16.45,B,USD
17960,56.58,B,CNY
17961,78.25,B,CNY
17962,9.03,B,EUR
17963,10.36,B,USD
17964,32.83,B,CNY
17965,10.46,B,EUR
17966,6.18,B,EUR
17967,37.84,B,CNY
17968,89.15,B,CNY
17969,49.63,B,CNY
17970,6.79,B,EUR
17971,9.56,B,USD
17972,12.09,B,EUR
17973,7.39,B,USD
17974,13.64,B,USD
17975,9.31,B,USD
17976,7.59,B,EUR
17977,6.36,B,EUR
17978,14.28,B,EUR
17979,30.34,B,CNY
17980,15.55,B,USD
17981,40.42,B,CNY
17982,4.66,B,USD
17983,5.4,B,EUR
17984,12.78,B,USD
17985,9.96,B,EUR
17986,5.46,B,USD
17987,10.17,B,EUR
17988,5.92,B,EUR
17989,9.96,B,USD
17990,12.03,B,USD
17991,11.9,B,USD
17992,9.87,B,USD
17993,9.19,B,EUR
17994,8.7,B,EUR
17995,11.87,B,USD
17996,101.03,B,CNY
17997,9.98,B,EUR
17998,7.77,B,EUR
17999,6.06,B,EUR
18000,10.74,B,USD
18001,76.95,B,CNY
18002,7.47,B,EUR
18003,10.38,B,USD
18004,15.28,B,USD
18005,61.34,B,CNY
18006,7.25,B,USD
18007,5.3,B,EUR
18008,16.15,B,EUR
18009,10.57,B,EUR
18010,8.36,B,USD
18011,3.2,B,USD
18012,9.04,B,USD
18013,7.65,B,USD
18014,8.22,B,USD
18015,3.87,B,EUR
18016,5.76,B,USD
18017,6.64,B,EUR
18018,12.04,B,USD
18019,63.86,B,CNY
18020,8.09,B,USD
18021,29.43,B,CNY
18022,25.57,B,USD
18023,6.84,B,EUR
18024,7.05,B,USD
18025,8.66,B,USD
18026,10.28,B,USD
18027,21.18,B,USD
18028,15.43,B,USD
18029,13.17,B,EUR
18030,13.01,B,USD
18031,5.93,B,USD
18032,11.59,B,EUR
18033,64.31,B,CNY
18034,10.77,B,USD
18035,28.16,B,CNY
18036,9.23,B,EUR
18037,16.03,B,USD
18038,7.78,B,EUR
18039,48.44,B,CNY
18040,107.52,B,CNY
18041,6.72,B,USD
18042,71.1,B,CNY
18043,7.78,B,EUR
18044,21.46,B,USD
18045,4.56,B,USD
18046,13.09,B,USD
18047,16.04,B,USD
18048,5.59,B,EUR
18049,13.48,B,EUR
18050,5.08,B,EUR
18051,6.49,B,USD
18052,10.74,B,USD
18053,5.19,B,USD
18054,8.45,B,USD
18055,10.47,B,EUR
18056,40.84,B,CNY
18057,11.17,B,USD
18058,70.11,B,CNY
18059,25.27,B,EUR
18060,28.08,B,CNY
18061,36.27,B,CNY
18062,181.44,B,CNY
18063,5.92,B,EUR
18064,5.32,B,USD
18065,13.53,B,USD
18066,5.14,B,USD
18067,9.28,B,EUR
18068,12.06,B,USD
18069,25.56,B,USD
18070,6.64,B,USD
18071,40.08,B,CNY
18072,9.63,B,EUR
18073,8.16,B,EUR
18074,84.57,B,CNY
18075,6.82,B,USD
18076,12.98,B,EUR
18077,7.24,B,USD
18078,7.24,B,EUR
18079,5.12,B,USD
18080,54.61,B,CNY
18081,8.88,B,USD
18082,6.35,B,USD
18083,9.7,B,USD
18084,16.35,B,USD
18085,75.25,B,CNY
18086,5.03,B,EUR
18087,54.64,B,CNY
18088,5.36,B,USD
18089,12.3,B,USD
18090,10.52,B,USD
18091,11.9,B,USD
18092,18.15,B,USD
18093,9.84,B,USD
18094,8.6,B,USD
18095,6.3,B,USD
18096,7.08,B,USD
18097,8.84,B,EUR
18098,15.62,B,USD
18099,10.22,B,USD
18100,12.72,B,USD
18101,12.77,B,USD
18102,10.46,B,USD
18103,90.68,B,CNY
18104,8.57,B,USD
18105,12.28,B,USD
18106,92.05,B,CNY
18107,45.17,B,CNY
18108,61.02,B,CNY
18109,58.3,B,CNY
18110,13.97,B,USD
18111,11.06,B,USD
18112,67.25,B,CNY
18113,68.31,B,CNY
18114,11.82,B,USD
18115,12.55,B,EUR
18116,97.2,B,CNY
18117,12.66,B,EUR
18118,9.22,B,EUR
18119,9.08,B,EUR
18120,5.42,B,USD
18121,94.15,B,CNY
18122,4.88,B,EUR
18123,11.22,B,EUR
18124,18.55,B,USD
18125,13.44,B,USD
18126,7.04,B,USD
18127,13.91,B,USD
18128,10.48,B,EUR
18129,12.21,B,USD
18130,7.02,B,USD
18131,7.33,B,USD
18132,9.27,B,EUR
18133,5.54,B,USD
18134,8.63,B,USD
18135,4.56,B,USD
18136,13,B,USD
18137,5.95,B,USD
18138,88.8,B,CNY
18139,25.98,B,USD
18140,53.99,B,CNY
18141,9.19,B,EUR
18142,12.83,B,EUR
18143,14.34,B,EUR
18144,105.5,B,CNY
18145,9.07,B,USD
18146,12.9,B,USD
18147,46.07,B,CNY
18148,11.8,B,USD
18149,8.33,B,USD
18150,60.78,B,CNY
18151,6.22,B,USD
18152,26.81,B,CNY
18153,10.51,B,EUR
18154,14.99,B,USD
18155,12.53,B,USD
18156,2.88,B,EUR
18157,56.9,B,CNY
18158,11.7,B,USD
18159,11.68,B,EUR
18160,9.5,B,USD
18161,8,B,USD
18162,38.6,B,CNY
18163,7.55,B,EUR
18164,75.68,B,CNY
18165,7.77,B,EUR
18166,7.5,B,EUR
18167,9.14,B,USD
18168,6.89,B,EUR
18169,8.12,B,EUR
18170,120.45,B,CNY
18171,16.28,B,USD
18172,9.93,B,USD
18173,8.51,B,EUR
18174,13.19,B,USD
18175,82.14,B,CNY
18176,5.97,B,USD
18177,5.13,B,EUR
18178,20.94,B,USD
18179,6.39,B,USD
18180,36.32,B,CNY
18181,106.7,B,CNY
18182,63.7,B,CNY
18183,28.43,B,CNY
18184,7.92,B,EUR
18185,70.01,B,CNY
18186,9.15,B,USD
18187,50.4,B,CNY
18188,15.11,B,EUR
18189,13.39,B,USD
18190,10.76,B,EUR
18191,14.39,B,USD
18192,8.57,B,USD
18193,81.72,B,CNY
18194,8.48,B,USD
18195,15.9,B,USD
18196,103.97,B,CNY
18197,78.66,B,CNY
18198,41.26,B,CNY
18199,6.21,B,USD
18200,79.99,B,CNY
18201,10.99,B,USD
18202,66.66,B,CNY
18203,5.47,B,EUR
18204,6.1,B,USD
18205,12.24,B,USD
18206,7.26,B,USD
18207,12.33,B,EUR
18208,15.32,B,USD
18209,10.86,B,USD
18210,3.15,B,USD
18211,13.15,B,USD
18212,9.4,B,EUR
18213,13.8,B,USD
18214,13.14,B,USD
18215,14.17,B,USD
18216,7.91,B,USD
18217,8.44,B,USD
18218,3.25,B,EUR
18219,5.8,B,EUR
18220,11.07,B,EUR
18221,45.37,B,CNY
18222,4.77,B,USD
18223,5.93,B,USD
18224,6.03,B,EUR
18225,6.74,B,EUR
18226,17.68,B,USD
18227,9.1,B,USD
18228,18.63,B,USD
18229,36.71,B,CNY
18230,3.58,B,USD
18231,8.02,B,USD
18232,91.71,B,CNY
18233,4.77,B,USD
18234,15.81,B,EUR
18235,56.74,B,CNY
18236,54.16,B,CNY
18237,326.83,B,CNY
18238,58.88,B,CNY
18239,15.75,B,USD
18240,9.27,B,USD
18241,8.07,B,USD
18242,8.29,B,USD
18243,6.33,B,EUR
18244,109.46,B,CNY
18245,103.87,B,CNY
18246,6.07,B,EUR
18247,14.74,B,USD
18248,10.35,B,USD
18249,7.7,B,USD
18250,12.27,B,USD
18251,7.84,B,USD
18252,14.72,B,USD
18253,9.19,B,EUR
18254,20.27,B,USD
18255,5.97,B,EUR
18256,6.91,B,EUR
18257,77.33,B,CNY
18258,5.17,B,USD
18259,10.36,B,EUR
18260,9.43,B,EUR
18261,105.83,B,CNY
18262,12.76,B,USD
18263,7.7,B,USD
18264,12.18,B,USD
18265,5.9,B,EUR
18266,12.46,B,USD
18267,15.37,B,USD
18268,18.75,B,USD
18269,9.77,B,EUR
18270,12.85,B,USD
18271,77.15,B,CNY
18272,2.74,B,USD
18273,14.1,B,EUR
18274,47.29,B,CNY
18275,7.78,B,USD
18276,8.06,B,EUR
18277,4.37,B,USD
18278,52.84,B,CNY
18279,11.8,B,USD
18280,4.58,B,EUR
18281,6.15,B,USD
18282,6.44,B,USD
18283,13.12,B,EUR
18284,120.44,B,CNY
18285,5.32,B,EUR
18286,15.5,B,USD
18287,4.47,B,USD
18288,47.74,B,CNY
18289,92.72,B,CNY
18290,13.7,B,USD
18291,7.01,B,USD
18292,54.99,B,CNY
18293,6.66,B,USD
18294,7.76,B,USD
18295,54.93,B,CNY
18296,4.53,B,EUR
18297,20.52,B,USD
18298,88.07,B,CNY
18299,10.64,B,EUR
18300,11.43,B,USD
18301,56.64,B,CNY
18302,5.76,B,USD
18303,4.39,B,EUR
18304,5.45,B,USD
18305,54.42,B,CNY
18306,16.98,B,USD
18307,43.92,B,CNY
18308,5.05,B,USD
18309,65.89,B,CNY
18310,12.08,B,USD
18311,9,B,EUR
18312,8.56,B,USD
18313,12.39,B,USD
18314,8.22,B,USD
18315,10.42,B,USD
18316,10.32,B,EUR
18317,16.61,B,USD
18318,10.18,B,USD
18319,11.39,B,USD
18320,6.22,B,USD
18321,47.27,B,CNY
18322,6.63,B,EUR
18323,5.56,B,USD
18324,5.25,B,USD
18325,17.48,B,USD
18326,13.7,B,USD
18327,98.54,B,CNY
18328,4.52,B,EUR
18329,9.59,B,USD
18330,46.98,B,CNY
18331,9.3,B,USD
18332,114.51,B,CNY
18333,5.83,B,USD
18334,68.67,B,CNY
18335,5.87,B,USD
18336,8.33,B,EUR
18337,12.5,B,EUR
18338,11.31,B,USD
18339,5.37,B,USD
18340,9.03,B,USD
18341,6.34,B,USD
18342,5.52,B,USD
18343,7.77,B,USD
18344,13.45,B,EUR
18345,14.42,B,USD
18346,9.56,B,EUR
18347,129.88,B,CNY
18348,9.42,B,USD
18349,116.38,B,CNY
18350,134.77,B,CNY
18351,46.38,B,CNY
18352,46.76,B,CNY
18353,36.34,B,CNY
18354,11.19,B,USD
18355,6.92,B,USD
18356,9.33,B,EUR
18357,8.48,B,USD
18358,7.78,B,USD
18359,19.91,B,USD
18360,12.44,B,USD
18361,44.66,B,CNY
18362,4.4,B,EUR
18363,6.11,B,EUR
18364,10.06,B,EUR
18365,5.16,B,EUR
18366,4.21,B,EUR
18367,9.29,B,USD
18368,50.17,B,CNY
18369,37.91,B,CNY
18370,17.18,B,USD
18371,96.86,B,CNY
18372,11.33,B,USD
18373,5.78,B,USD
18374,7.68,B,USD
18375,42.08,B,CNY
18376,6.47,B,USD
18377,11.03,B,USD
18378,50.23,B,CNY
18379,65.94,B,CNY
18380,5.52,B,EUR
18381,19.66,B,USD
18382,4.34,B,EUR
18383,6.92,B,USD
18384,20.94,B,CNY
18385,12.74,B,USD
18386,8.3,B,EUR
18387,8.48,B,USD
18388,12.23,B,USD
18389,114.15,B,CNY
18390,10.36,B,USD
18391,56.25,B,CNY
18392,35.09,B,CNY
18393,59.41,B,CNY
18394,103.66,B,CNY
18395,39.18,B,CNY
18396,99.52,B,CNY
18397,12.1,B,USD
18398,35.89,B,CNY
18399,50.35,B,CNY
18400,6.92,B,EUR
18401,9.91,B,USD
18402,77.1,B,CNY
18403,10.44,B,USD
18404,13.25,B,EUR
18405,7.4,B,USD
18406,69.9,B,CNY
18407,7.51,B,USD
18408,7.71,B,USD
18409,6.02,B,USD
18410,12.13,B,USD
18411,4.38,B,USD
18412,8.09,B,EUR
18413,6.51,B,USD
18414,9.89,B,USD
18415,8.53,B,USD
18416,5.07,B,EUR
18417,42.6,B,CNY
18418,48.01,B,CNY
18419,11.21,B,USD
18420,9.27,B,USD
18421,12.17,B,USD
18422,5.26,B,EUR
18423,8.02,B,USD
18424,75.41,B,CNY
18425,8.31,B,EUR
18426,55.03,B,CNY
18427,45.62,B,CNY
18428,11.73,B,EUR
18429,9.81,B,EUR
18430,7.57,B,EUR
18431,6.56,B,USD
18432,9.42,B,USD
18433,12.6,B,USD
18434,7.72,B,EUR
18435,4.59,B,USD
18436,12.38,B,USD
18437,12.72,B,USD
18438,47.32,B,CNY
18439,6,B,USD
18440,23.86,B,CNY
18441,6.49,B,EUR
18442,8.82,B,EUR
18443,65.66,B,CNY
18444,81.1,B,CNY
18445,11.24,B,USD
18446,12.54,B,EUR
18447,15.68,B,USD
18448,59.41,B,CNY
18449,6.01,B,USD
18450,8.71,B,USD
18451,55.36,B,CNY
18452,8.77,B,USD
18453,8.59,B,USD
18454,112.78,B,CNY
18455,5.05,B,EUR
18456,7.24,B,USD
18457,10.74,B,EUR
18458,12.35,B,USD
18459,5.61,B,EUR
18460,11.39,B,USD
18461,6.42,B,USD
18462,55.09,B,CNY
18463,37.28,B,CNY
18464,9.39,B,USD
18465,94.53,B,CNY
18466,26.99,B,CNY
18467,6.61,B,USD
18468,64.48,B,CNY
18469,10.5,B,EUR
18470,11.04,B,USD
18471,11.19,B,USD
18472,11.45,B,USD
18473,7.09,B,EUR
18474,11.96,B,USD
18475,13.6,B,EUR
18476,5.69,B,USD
18477,8.26,B,EUR
18478,10.84,B,USD
18479,14.73,B,USD
18480,6.54,B,USD
18481,11.07,B,USD
18482,18.65,B,USD
18483,3.82,B,EUR
18484,11.01,B,USD
18485,15.89,B,CNY
18486,12.44,B,USD
18487,8.54,B,USD
18488,4.75,B,EUR
18489,54.62,B,CNY
18490,9.78,B,USD
18491,6.81,B,USD
18492,16.35,B,EUR
18493,12.76,B,EUR
18494,38.55,B,CNY
18495,4.66,B,USD
18496,5.35,B,EUR
18497,10.27,B,USD
18498,3.77,B,EUR
18499,6.74,B,EUR
18500,43.93,B,CNY
18501,9.17,B,USD
18502,7.03,B,EUR
18503,9.85,B,EUR
18504,5.9,B,USD
18505,3.62,B,USD
18506,8.05,B,USD
18507,8.19,B,USD
18508,6.49,B,USD
18509,19.22,B,USD
18510,14.51,B,USD
18511,8.66,B,EUR
18512,135.69,B,CNY
18513,101.66,B,CNY
18514,73.33,B,CNY
18515,10.68,B,EUR
18516,8.55,B,USD
18517,15.98,B,EUR
18518,8.11,B,EUR
18519,10.06,B,EUR
18520,27.94,B,CNY
18521,33.34,B,CNY
18522,118.38,B,CNY
18523,6.49,B,USD
18524,18.53,B,USD
18525,11.91,B,USD
18526,5.34,B,USD
18527,11.13,B,USD
18528,12.73,B,USD
18529,5.62,B,EUR
18530,6.62,B,USD
18531,21.43,B,USD
18532,13.15,B,USD
18533,7.46,B,USD
18534,12.69,B,USD
18535,14.87,B,USD
18536,5.04,B,EUR
18537,4.67,B,USD
18538,11.61,B,EUR
18539,8.66,B,USD
18540,6.61,B,EUR
18541,7.29,B,USD
18542,22.32,B,USD
18543,7.76,B,USD
18544,5.57,B,EUR
18545,11.88,B,USD
18546,4.56,B,USD
18547,9.89,B,EUR
18548,6.48,B,EUR
18549,8.5,B,USD
18550,7.1,B,USD
18551,10.53,B,USD
18552,14.79,B,USD
18553,5.38,B,USD
18554,10.41,B,USD
18555,3.31,B,USD
18556,4.69,B,USD
18557,12.29,B,USD
18558,56.26,B,CNY
18559,13.05,B,USD
18560,11.38,B,USD
18561,7.31,B,USD
18562,8.56,B,USD
18563,5.21,B,EUR
18564,5.55,B,USD
18565,17.89,B,USD
18566,33.14,B,CNY
18567,10.63,B,USD
18568,15.98,B,USD
18569,4.86,B,USD
18570,5.36,B,EUR
18571,9.46,B,EUR
18572,14.53,B,USD
18573,160.28,B,CNY
18574,7.95,B,USD
18575,8.06,B,EUR
18576,11.82,B,USD
18577,12.31,B,EUR
18578,13.1,B,USD
18579,7.41,B,USD
18580,7.37,B,USD
18581,12.91,B,EUR
18582,104.33,B,CNY
18583,13.57,B,USD
18584,76.49,B,CNY
18585,8.09,B,USD
18586,5.51,B,EUR
18587,3.56,B,USD
18588,8.07,B,USD
18589,14.41,B,USD
18590,70.22,B,CNY
18591,15.33,B,USD
18592,8.98,B,EUR
18593,8.51,B,USD
18594,9.14,B,USD
18595,7.79,B,USD
18596,7.75,B,EUR
18597,3.66,B,USD
18598,60.68,B,CNY
18599,12.92,B,USD
18600,8.01,B,USD
18601,127.22,B,CNY
18602,7.59,B,USD
18603,8.25,B,USD
18604,33.87,B,CNY
18605,8.93,B,USD
18606,4.94,B,USD
18607,14.74,B,USD
18608,84.65,B,CNY
18609,14.16,B,EUR
18610,4.41,B,EUR
18611,51.1,B,CNY
18612,9.78,B,EUR
18613,60.41,B,CNY
18614,10.14,B,USD
18615,56.18,B,CNY
18616,12.73,B,USD
18617,5.1,B,USD
18618,14.52,B,USD
18619,7.2,B,USD
18620,6.72,B,USD
18621,54.07,B,CNY
18622,9.42,B,EUR
18623,37.01,B,CNY
18624,55.21,B,CNY
18625,8.31,B,USD
18626,8.5,B,USD
18627,43.25,B,CNY
18628,9.43,B,EUR
18629,9.75,B,EUR
18630,28.32,B,CNY
18631,5.82,B,EUR
18632,61.16,B,CNY
18633,11.74,B,EUR
18634,140.14,B,CNY
18635,15.44,B,EUR
18636,88.63,B,CNY
18637,96.62,B,CNY
18638,13.32,B,USD
18639,10.92,B,USD
18640,7.22,B,EUR
18641,6.45,B,EUR
18642,4.46,B,EUR
18643,8.08,B,USD
18644,44.62,B,CNY
18645,13.64,B,USD
18646,10.97,B,USD
18647,6.77,B,USD
18648,8.96,B,USD
18649,12.69,B,USD
18650,5.74,B,EUR
18651,8.33,B,USD
18652,17.17,B,USD
18653,35.43,B,CNY
18654,49.35,B,CNY
18655,60.16,B,CNY
18656,113.1,B,CNY
18657,1.79,B,EUR
18658,12.06,B,EUR
18659,6.24,B,EUR
18660,5.46,B,USD
18661,9.38,B,USD
18662,6.72,B,USD
18663,42.12,B,CNY
18664,11.71,B,USD
18665,3.48,B,USD
18666,12.09,B,USD
18667,11.15,B,USD
18668,12.79,B,USD
18669,11.09,B,USD
18670,10.4,B,EUR
18671,10.67,B,EUR
18672,4.88,B,USD
18673,4.73,B,USD
18674,8.86,B,USD
18675,10.66,B,EUR
18676,71.78,B,CNY
18677,7.63,B,EUR
18678,4.14,B,EUR
18679,19.18,B,USD
18680,5.32,B,EUR
18681,13.84,B,EUR
18682,6.87,B,USD
18683,15.21,B,USD
18684,48.59,B,CNY
18685,7.13,B,USD
18686,17.53,B,USD
18687,18.58,B,USD
18688,6.92,B,EUR
18689,12.58,B,USD
18690,15.1,B,USD
18691,7.02,B,USD
18692,10.06,B,EUR
18693,68.42,B,CNY
18694,3.61,B,EUR
18695,6.41,B,USD
18696,8.86,B,EUR
18697,16.44,B,USD
18698,59.14,B,CNY
18699,7.48,B,USD
18700,6.55,B,USD
18701,67.46,B,CNY
18702,48.43,B,CNY
18703,11.05,B,EUR
18704,11.18,B,USD
18705,9.16,B,USD
18706,7.5,B,EUR
18707,6.87,B,EUR
18708,7.55,B,USD
18709,123.07,B,CNY
18710,6.39,B,EUR
18711,12.31,B,USD
18712,36.32,B,CNY
18713,6.75,B,EUR
18714,4.85,B,USD
18715,7.34,B,USD
18716,52.93,B,CNY
18717,6.9,B,EUR
18718,13.76,B,USD
18719,91.13,B,CNY
18720,66.82,B,CNY
18721,7.35,B,USD
18722,11.09,B,USD
18723,13.93,B,EUR
18724,5.6,B,USD
18725,49.56,B,CNY
18726,9.88,B,USD
18727,4.64,B,USD
18728,8.29,B,USD
18729,3.5,B,USD
18730,5.02,B,EUR
18731,8.35,B,USD
18732,4.48,B,EUR
18733,12.89,B,USD
18734,64.87,B,CNY
18735,5.31,B,USD
18736,45.23,B,CNY
18737,13.71,B,USD
18738,12.47,B,USD
18739,8.78,B,USD
18740,5.77,B,USD
18741,7.5,B,USD
18742,71.16,B,CNY
18743,55.12,B,CNY
18744,94.34,B,CNY
18745,8.04,B,USD
18746,9.06,B,USD
18747,10.1,B,USD
18748,11.48,B,USD
18749,11.65,B,EUR
18750,17.29,B,USD
18751,32.33,B,CNY
18752,7.5,B,USD
18753,5.55,B,USD
18754,8.16,B,USD
18755,8.29,B,USD
18756,72.38,B,CNY
18757,8.75,B,EUR
18758,7.85,B,USD
18759,4.68,B,USD
18760,13.57,B,USD
18761,10.31,B,USD
18762,76.6,B,CNY
18763,7.89,B,USD
18764,7.11,B,USD
18765,13.82,B,USD
18766,79.16,B,CNY
18767,33.36,B,CNY
18768,44.81,B,CNY
18769,10.2,B,USD
18770,10.9,B,USD
18771,29.87,B,CNY
18772,7.06,B,USD
18773,51.7,B,CNY
18774,9.68,B,USD
18775,6.84,B,EUR
18776,12.05,B,USD
18777,9.18,B,USD
18778,57.04,B,CNY
18779,5.75,B,EUR
18780,8.44,B,USD
18781,68.03,B,CNY
18782,7.33,B,USD
18783,66,B,CNY
18784,7.6,B,USD
18785,54.83,B,CNY
18786,8.45,B,EUR
18787,10.49,B,USD
18788,61.51,B,CNY
18789,10.83,B,EUR
18790,10.91,B,USD
18791,6.99,B,USD
18792,5.74,B,EUR
18793,10.02,B,EUR
18794,5.73,B,USD
18795,41.97,B,CNY
18796,93.44,B,CNY
18797,8.3,B,EUR
18798,96.93,B,CNY
18799,41.14,B,CNY
18800,60.26,B,CNY
18801,4.71,B,EUR
18802,11.5,B,USD
18803,8.39,B,USD
18804,4.51,B,USD
18805,5.19,B,EUR
18806,50.63,B,CNY
18807,24.91,B,CNY
18808,11.07,B,USD
18809,10.66,B,USD
18810,19.22,B,USD
18811,5.62,B,EUR
18812,23.12,B,USD
18813,7.62,B,USD
18814,4.97,B,USD
18815,9.64,B,EUR
18816,86.05,B,CNY
18817,28.9,B,CNY
18818,49.87,B,CNY
18819,11.31,B,USD
18820,15.48,B,USD
18821,6.51,B,EUR
18822,28.94,B,CNY
18823,19.3,B,USD
18824,8.63,B,USD
18825,47.94,B,CNY
18826,6.3,B,USD
18827,11.57,B,USD
18828,7.18,B,USD
18829,46.07,B,CNY
18830,5.05,B,USD
18831,40.96,B,CNY
18832,7.11,B,USD
18833,7.52,B,EUR
18834,11.26,B,EUR
18835,12.11,B,USD
18836,12.39,B,EUR
18837,15.63,B,EUR
18838,113.74,B,CNY
18839,6.52,B,USD
18840,128.08,B,CNY
18841,8.95,B,USD
18842,79.98,B,CNY
18843,10.71,B,EUR
18844,9.68,B,USD
18845,6.14,B,USD
18846,15.16,B,USD
18847,44.93,B,CNY
18848,7.03,B,USD
18849,6.85,B,USD
18850,8.71,B,EUR
18851,11.09,B,EUR
18852,44.46,B,CNY
18853,10.93,B,EUR
18854,10.3,B,USD
18855,54.37,B,CNY
18856,18.96,B,USD
18857,65.14,B,CNY
18858,5.52,B,EUR
18859,8.45,B,USD
18860,3.72,B,EUR
18861,11.29,B,USD
18862,40.58,B,CNY
18863,6.88,B,USD
18864,5.84,B,USD
18865,18.23,B,USD
18866,11.77,B,USD
18867,10.18,B,EUR
18868,50.22,B,CNY
18869,45.39,B,CNY
18870,7.75,B,EUR
18871,10.41,B,USD
18872,6,B,USD
18873,7.17,B,EUR
18874,11.8,B,USD
18875,8.67,B,EUR
18876,82.77,B,CNY
18877,58.89,B,CNY
18878,92.08,B,CNY
18879,5.72,B,EUR
18880,6.65,B,USD
18881,5.87,B,EUR
18882,9.26,B,USD
18883,141.61,B,CNY
18884,61.69,B,CNY
18885,8.89,B,EUR
18886,14.46,B,EUR
18887,11.37,B,USD
18888,7.87,B,USD
18889,9.3,B,USD
18890,5.31,B,USD
18891,6.77,B,USD
18892,7.86,B,USD
18893,60.04,B,CNY
18894,5.84,B,EUR
18895,11.25,B,USD
18896,8.28,B,EUR
18897,9.36,B,USD
18898,101.59,B,CNY
18899,11.88,B,USD
18900,16.67,B,USD
18901,8.5,B,EUR
18902,9.53,B,USD
18903,72.71,B,CNY
18904,8.74,B,EUR
18905,13.58,B,USD
18906,4.72,B,EUR
18907,43.82,B,CNY
18908,9.49,B,EUR
18909,5.36,B,EUR
18910,12.86,B,EUR
18911,8.75,B,USD
18912,6.2,B,USD
18913,8.74,B,USD
18914,63.07,B,CNY
18915,160.53,B,CNY
18916,62.56,B,CNY
18917,69.94,B,CNY
18918,54.54,B,CNY
18919,10.14,B,USD
18920,4.83,B,USD
18921,36.6,B,CNY
18922,14.35,B,USD
18923,5.97,B,EUR
18924,9.16,B,USD
18925,6.43,B,EUR
18926,7.6,B,USD
18927,71.83,B,CNY
18928,36.01,B,CNY
18929,42.56,B,CNY
18930,67.91,B,CNY
18931,58.37,B,CNY
18932,9.65,B,USD
18933,10.43,B,EUR
18934,17.1,B,USD
18935,7.51,B,USD
18936,5.75,B,USD
18937,57.77,B,CNY
18938,8.66,B,USD
18939,10.82,B,USD
18940,7.7,B,USD
18941,58,B,CNY
18942,5.35,B,USD
18943,131.41,B,CNY
18944,55.01,B,CNY
18945,42.28,B,CNY
18946,7,B,EUR
18947,6.17,B,USD
18948,8.97,B,USD
18949,58.46,B,CNY
18950,19.34,B,USD
18951,10.54,B,USD
18952,99.35,B,CNY
18953,57.81,B,CNY
