ID,total_incurred_loss,risk_type,currency
8036,10.1,A,EUR
8037,11.1,A,USD
8038,8.7,A,EUR
8039,92.3,A,CNY
8040,62.4,A,CNY
8041,10.1,A,USD
8042,68.9,A,CNY
8043,7.5,A,EUR
8044,8.9,A,USD
8045,9.1,A,USD
8046,12.1,A,USD
8047,10.1,A,USD
8048,9.5,A,EUR
8049,9.1,A,EUR
8050,9.1,A,EUR
8051,10.4,A,USD
8052,13,A,USD
8053,9.9,A,USD
8054,10.5,A,USD
8055,9.6,A,EUR
8056,68.8,A,CNY
8057,10.3,A,USD
8058,72.2,A,CNY
8059,11.2,A,EUR
8060,62.6,A,CNY
8061,83.7,A,CNY
8062,63.4,A,CNY
8063,11,A,EUR
8064,10.3,A,USD
8065,10,A,USD
8066,10.6,A,USD
8067,9.5,A,EUR
8068,8.5,A,USD
8069,11.6,A,USD
8070,9.4,A,USD
8071,57.2,A,CNY
8072,8.3,A,EUR
8073,9.1,A,EUR
8074,68,A,CNY
8075,8.3,A,USD
8076,9.7,A,EUR
8077,9.4,A,USD
8078,9.9,A,EUR
8079,9.7,A,USD
8080,64.2,A,CNY
8081,9.1,A,USD
8082,10.7,A,USD
8083,9.6,A,USD
8084,12.6,A,USD
8085,75,A,CNY
8086,11.7,A,EUR
8087,79.4,A,CNY
8088,9.7,A,USD
8089,10.2,A,USD
8090,10.1,A,USD
8091,10.2,A,USD
8092,10.7,A,USD
8093,8,A,USD
8094,10.4,A,USD
8095,11.3,A,USD
8096,10,A,USD
8097,10.2,A,EUR
8098,9.4,A,USD
8099,11.5,A,USD
8100,9.1,A,USD
8101,9.7,A,USD
8102,11.9,A,USD
8103,53.5,A,CNY
8104,10.9,A,USD
8105,11,A,USD
8106,74.1,A,CNY
8107,81.4,A,CNY
8108,58.2,A,CNY
8109,70.1,A,CNY
8110,10.2,A,USD
8111,11.6,A,USD
8112,65.4,A,CNY
8113,66.1,A,CNY
8114,9.2,A,USD
8115,9.5,A,EUR
8116,79,A,CNY
8117,10.1,A,EUR
8118,10.4,A,EUR
8119,7.1,A,EUR
8120,11.1,A,USD
8121,53,A,CNY
8122,9.9,A,EUR
8123,9.5,A,EUR
8124,11.7,A,USD
8125,10.4,A,USD
8126,9.7,A,USD
8127,11.3,A,USD
8128,9,A,EUR
8129,12,A,USD
8130,11.2,A,USD
8131,10.3,A,USD
8132,9.7,A,EUR
8133,13.5,A,USD
8134,7.9,A,USD
8135,7.8,A,USD
8136,10.3,A,USD
8137,8,A,USD
8138,76.1,A,CNY
8139,9.8,A,USD
8140,60.9,A,CNY
8141,11.2,A,EUR
8142,8.9,A,EUR
8143,10,A,EUR
8144,84.6,A,CNY
8145,10.4,A,USD
8146,9.9,A,USD
8147,66,A,CNY
8148,11,A,USD
8149,12.5,A,USD
8150,63.1,A,CNY
8151,11,A,USD
8152,81.1,A,CNY
8153,9,A,EUR
8154,10.9,A,USD
8155,11.2,A,USD
8156,9,A,EUR
8157,67.2,A,CNY
8158,10.4,A,USD
8159,10.4,A,EUR
8160,7.3,A,USD
8161,8.4,A,USD
8162,86.8,A,CNY
8163,9.8,A,EUR
8164,76.1,A,CNY
8165,8.8,A,EUR
8166,7.7,A,EUR
8167,6.5,A,USD
8168,8.8,A,EUR
8169,9.6,A,EUR
8170,56.6,A,CNY
8171,8.4,A,USD
8172,5.5,A,USD
8173,8.9,A,EUR
8174,11,A,USD
8175,69,A,CNY
8176,10.6,A,USD
8177,7.4,A,EUR
8178,9.4,A,USD
8179,13.5,A,USD
8180,72.9,A,CNY
8181,61.3,A,CNY
8182,66,A,CNY
8183,69,A,CNY
8184,7.1,A,EUR
8185,70.1,A,CNY
8186,10.7,A,USD
8187,69,A,CNY
8188,8.1,A,EUR
8189,10.4,A,USD
8190,7.6,A,EUR
8191,7.3,A,USD
8192,9.1,A,USD
8193,72.5,A,CNY
8194,6.8,A,USD
8195,8.4,A,USD
8196,89,A,CNY
8197,55.9,A,CNY
8198,72,A,CNY
8199,8.9,A,USD
8200,63.4,A,CNY
8201,8,A,USD
8202,72.4,A,CNY
8203,7.3,A,EUR
8204,10.1,A,USD
8205,11.8,A,USD
8206,13.2,A,USD
8207,8,A,EUR
8208,8,A,USD
8209,9,A,USD
8210,11.8,A,USD
8211,8.7,A,USD
8212,8.9,A,EUR
8213,12.9,A,USD
8214,10.7,A,USD
8215,10.5,A,USD
8216,10,A,USD
8217,11.7,A,USD
8218,9.3,A,EUR
8219,8.7,A,EUR
8220,10.3,A,EUR
8221,68.3,A,CNY
8222,7.5,A,USD
8223,9.3,A,USD
8224,6.9,A,EUR
8225,10.9,A,EUR
8226,10,A,USD
8227,9.3,A,USD
8228,8.5,A,USD
8229,90.9,A,CNY
8230,9.8,A,USD
8231,9.5,A,USD
8232,69.4,A,CNY
8233,8.8,A,USD
8234,5.4,A,EUR
8235,53.9,A,CNY
8236,70.9,A,CNY
8237,49.4,A,CNY
8238,78.9,A,CNY
8239,11.4,A,USD
8240,12.5,A,USD
8241,11.7,A,USD
8242,11.8,A,USD
8243,9.6,A,EUR
8244,73.1,A,CNY
8245,64,A,CNY
8246,9.6,A,EUR
8247,10.9,A,USD
8248,8.6,A,USD
8249,10.7,A,USD
8250,7.6,A,USD
8251,8.8,A,USD
8252,9,A,USD
8253,8.7,A,EUR
8254,10.5,A,USD
8255,7.9,A,EUR
8256,10.9,A,EUR
8257,75.5,A,CNY
8258,12.1,A,USD
8259,8.9,A,EUR
8260,8.7,A,EUR
8261,75.6,A,CNY
8262,8,A,USD
8263,10.2,A,USD
8264,11.6,A,USD
8265,10.4,A,EUR
8266,10.3,A,USD
8267,10.5,A,USD
8268,10.1,A,USD
8269,8.1,A,EUR
8270,8.7,A,USD
8271,63.7,A,CNY
8272,7.2,A,USD
8273,9.4,A,EUR
8274,72,A,CNY
8275,10,A,USD
8276,8.1,A,EUR
8277,10.7,A,USD
8278,73,A,CNY
8279,8.5,A,USD
8280,10,A,EUR
8281,8.9,A,USD
8282,10.1,A,USD
8283,11.4,A,EUR
8284,60.9,A,CNY
8285,8.4,A,EUR
8286,11.9,A,USD
8287,8.3,A,USD
8288,44.6,A,CNY
8289,74.9,A,CNY
8290,10.7,A,USD
8291,9.6,A,USD
8292,60.3,A,CNY
8293,10.3,A,USD
8294,11.4,A,USD
8295,60.8,A,CNY
8296,9.1,A,EUR
8297,10.7,A,USD
8298,59.5,A,CNY
8299,10,A,EUR
8300,9.6,A,USD
8301,62.6,A,CNY
8302,9.6,A,USD
8303,6.7,A,EUR
8304,12.4,A,USD
8305,59.4,A,CNY
8306,8.7,A,USD
8307,62.5,A,CNY
8308,9.8,A,USD
8309,76.2,A,CNY
8310,11.2,A,USD
8311,9.1,A,EUR
8312,8.6,A,USD
8313,10.5,A,USD
8314,10.8,A,USD
8315,8.6,A,USD
8316,8,A,EUR
8317,9.2,A,USD
8318,11,A,USD
8319,10,A,USD
8320,9.9,A,USD
8321,69.8,A,CNY
8322,9.3,A,EUR
8323,10.2,A,USD
8324,8.8,A,USD
8325,10.2,A,USD
8326,11.8,A,USD
8327,92,A,CNY
8328,7.3,A,EUR
8329,11.5,A,USD
8330,81.6,A,CNY
8331,9.5,A,USD
8332,78.7,A,CNY
8333,12.9,A,USD
8334,70.5,A,CNY
8335,9.4,A,USD
8336,10.8,A,EUR
8337,10,A,EUR
8338,9.6,A,USD
8339,11.8,A,USD
8340,9.9,A,USD
8341,8.6,A,USD
8342,8.9,A,USD
8343,10.3,A,USD
8344,6.9,A,EUR
8345,9.8,A,USD
8346,8,A,EUR
8347,71.5,A,CNY
8348,8.6,A,USD
8349,92.3,A,CNY
8350,78.9,A,CNY
8351,61.6,A,CNY
8352,69.1,A,CNY
8353,70.4,A,CNY
8354,9.9,A,USD
8355,9,A,USD
8356,9.5,A,EUR
8357,10.4,A,USD
8358,10,A,USD
8359,8.8,A,USD
8360,11.9,A,USD
8361,66.7,A,CNY
8362,9.1,A,EUR
8363,8.3,A,EUR
8364,11.3,A,EUR
8365,8,A,EUR
8366,9.1,A,EUR
8367,11.1,A,USD
8368,59.6,A,CNY
8369,79.2,A,CNY
8370,11.2,A,USD
8371,56.6,A,CNY
8372,10.7,A,USD
8373,12,A,USD
8374,8.8,A,USD
8375,52.2,A,CNY
8376,11.9,A,USD
8377,9.4,A,USD
8378,76.1,A,CNY
8379,75,A,CNY
8380,10,A,EUR
8381,8.7,A,USD
8382,8.7,A,EUR
8383,11,A,USD
8384,80.8,A,CNY
8385,9.2,A,USD
8386,8.6,A,EUR
8387,11.5,A,USD
8388,10.3,A,USD
8389,76.3,A,CNY
8390,9.8,A,USD
8391,80.4,A,CNY
8392,68.1,A,CNY
8393,63.9,A,CNY
8394,65.8,A,CNY
8395,65,A,CNY
8396,72.2,A,CNY
8397,10.4,A,USD
8398,79.6,A,CNY
8399,71.8,A,CNY
8400,10,A,EUR
8401,9.7,A,USD
8402,76.3,A,CNY
8403,10.6,A,USD
8404,8.1,A,EUR
8405,11.4,A,USD
8406,74.5,A,CNY
8407,9.8,A,USD
8408,7.6,A,USD
8409,12.3,A,USD
8410,11.3,A,USD
8411,10.1,A,USD
8412,6.7,A,EUR
8413,9.4,A,USD
8414,12.1,A,USD
8415,11.6,A,USD
8416,10.4,A,EUR
8417,53.5,A,CNY
8418,46.2,A,CNY
8419,11.9,A,USD
8420,9.2,A,USD
8421,8.3,A,USD
8422,7.1,A,EUR
8423,9.3,A,USD
8424,67.8,A,CNY
8425,8.7,A,EUR
8426,71.9,A,CNY
8427,70,A,CNY
8428,10.8,A,EUR
8429,11.1,A,EUR
8430,10.7,A,EUR
8431,11.9,A,USD
8432,10.4,A,USD
8433,11.8,A,USD
8434,7.5,A,EUR
8435,11.3,A,USD
8436,11.8,A,USD
8437,9.3,A,USD
8438,64.5,A,CNY
8439,10.7,A,USD
8440,76.7,A,CNY
8441,8.1,A,EUR
8442,8.3,A,EUR
8443,70.4,A,CNY
8444,76.3,A,CNY
8445,10.8,A,USD
8446,6,A,EUR
8447,8,A,USD
8448,89.3,A,CNY
8449,8.7,A,USD
8450,9.4,A,USD
8451,67.1,A,CNY
8452,12,A,USD
8453,9.1,A,USD
8454,80,A,CNY
8455,8.4,A,EUR
8456,10.5,A,USD
8457,8.1,A,EUR
8458,10.6,A,USD
8459,8.3,A,EUR
8460,12,A,USD
8461,9.2,A,USD
8462,67,A,CNY
8463,80,A,CNY
8464,9.7,A,USD
8465,50.5,A,CNY
8466,67.5,A,CNY
8467,8.6,A,USD
8468,73.2,A,CNY
8469,6.6,A,EUR
8470,10.8,A,USD
8471,9.5,A,USD
8472,9.6,A,USD
8473,9.1,A,EUR
8474,9,A,USD
8475,7.2,A,EUR
8476,7.4,A,USD
8477,8.7,A,EUR
8478,9.3,A,USD
8479,11.9,A,USD
8480,10.4,A,USD
8481,8.2,A,USD
8482,10.1,A,USD
8483,7.7,A,EUR
8484,9.8,A,USD
8485,65.5,A,CNY
8486,10.6,A,USD
8487,11.6,A,USD
8488,7.5,A,EUR
8489,84,A,CNY
8490,11.8,A,USD
8491,11,A,USD
8492,9.9,A,EUR
8493,10.5,A,EUR
8494,71.5,A,CNY
8495,9.5,A,USD
8496,9.3,A,EUR
8497,11.6,A,USD
8498,9.4,A,EUR
8499,9.4,A,EUR
8500,63.9,A,CNY
8501,10.3,A,USD
8502,8.9,A,EUR
8503,8.9,A,EUR
8504,10.4,A,USD
8505,11.6,A,USD
8506,11.3,A,USD
8507,10.4,A,USD
8508,9.9,A,USD
8509,7.9,A,USD
8510,8.6,A,USD
8511,9.8,A,EUR
8512,65.4,A,CNY
8513,72.7,A,CNY
8514,73.3,A,CNY
8515,8.6,A,EUR
8516,9.9,A,USD
8517,9.8,A,EUR
8518,8.6,A,EUR
8519,10.5,A,EUR
8520,68.4,A,CNY
8521,77.1,A,CNY
8522,67.3,A,CNY
8523,6.8,A,USD
8524,8,A,USD
8525,8.5,A,USD
8526,9.3,A,USD
8527,9,A,USD
8528,11.9,A,USD
8529,10.4,A,EUR
8530,9.5,A,USD
8531,10.3,A,USD
8532,7.8,A,USD
8533,12.8,A,USD
8534,10.1,A,USD
8535,10.5,A,USD
8536,9.9,A,EUR
8537,9.4,A,USD
8538,8.7,A,EUR
8539,10.4,A,USD
8540,8.6,A,EUR
8541,10.2,A,USD
8542,11.3,A,USD
8543,10.7,A,USD
8544,10,A,EUR
8545,9.9,A,USD
8546,8.8,A,USD
8547,8.4,A,EUR
8548,8.8,A,EUR
8549,10.6,A,USD
8550,9.7,A,USD
8551,10.3,A,USD
8552,8.9,A,USD
8553,9.2,A,USD
8554,5.9,A,USD
8555,10.2,A,USD
8556,7.4,A,USD
8557,9.3,A,USD
8558,64.4,A,CNY
8559,10.7,A,USD
8560,10.2,A,USD
8561,10.2,A,USD
8562,10.6,A,USD
8563,9.8,A,EUR
8564,9.1,A,USD
8565,10.3,A,USD
8566,60.5,A,CNY
8567,10.7,A,USD
8568,8.3,A,USD
8569,10.4,A,USD
8570,8.2,A,EUR
8571,7.8,A,EUR
8572,10.6,A,USD
8573,61.7,A,CNY
8574,9,A,USD
8575,9.8,A,EUR
8576,9.5,A,USD
8577,7,A,EUR
8578,12.8,A,USD
8579,8.1,A,USD
8580,9.2,A,USD
8581,7.9,A,EUR
8582,71.6,A,CNY
8583,8.7,A,USD
8584,68,A,CNY
8585,9.2,A,USD
8586,8.3,A,EUR
8587,8.3,A,USD
8588,7.3,A,USD
8589,8.3,A,USD
8590,84,A,CNY
8591,11.3,A,USD
8592,10.4,A,EUR
8593,9.4,A,USD
8594,9.5,A,USD
8595,12.2,A,USD
8596,8.3,A,EUR
8597,10.4,A,USD
8598,60.4,A,CNY
8599,9.3,A,USD
8600,10.2,A,USD
8601,53,A,CNY
8602,10.4,A,USD
8603,9,A,USD
8604,55.1,A,CNY
8605,9.3,A,USD
8606,9.3,A,USD
8607,9.8,A,USD
8608,67.7,A,CNY
8609,8.2,A,EUR
8610,7.4,A,EUR
8611,61.4,A,CNY
8612,9,A,EUR
8613,72.5,A,CNY
8614,9.2,A,USD
8615,73.9,A,CNY
8616,10.9,A,USD
8617,11.9,A,USD
8618,9,A,USD
8619,10.2,A,USD
8620,8.1,A,USD
8621,59.8,A,CNY
8622,8.8,A,EUR
8623,52.6,A,CNY
8624,90.8,A,CNY
8625,10.2,A,USD
8626,12.1,A,USD
8627,79.3,A,CNY
8628,10.4,A,EUR
8629,12,A,EUR
8630,63.7,A,CNY
8631,7.6,A,EUR
8632,54.4,A,CNY
8633,10.6,A,EUR
8634,76.2,A,CNY
8635,9.9,A,EUR
8636,60.5,A,CNY
8637,80.1,A,CNY
8638,9.3,A,USD
8639,8.4,A,USD
8640,9.6,A,EUR
8641,7.1,A,EUR
8642,9.4,A,EUR
8643,7.3,A,USD
8644,67.9,A,CNY
8645,9.8,A,USD
8646,9.2,A,USD
8647,7.8,A,USD
8648,10.1,A,USD
8649,9,A,USD
8650,10.9,A,EUR
8651,9.3,A,USD
8652,9.1,A,USD
8653,52.1,A,CNY
8654,68.1,A,CNY
8655,44.5,A,CNY
8656,48.3,A,CNY
8657,9.1,A,EUR
8658,6.1,A,EUR
8659,9.6,A,EUR
8660,11.3,A,USD
8661,10.7,A,USD
8662,12.5,A,USD
8663,59.9,A,CNY
8664,12.3,A,USD
8665,11.7,A,USD
8666,10.9,A,USD
8667,9,A,USD
8668,9.6,A,USD
8669,10.8,A,USD
8670,9,A,EUR
8671,7.6,A,EUR
8672,11.1,A,USD
8673,8.2,A,USD
8674,12.7,A,USD
8675,10.2,A,EUR
8676,60.2,A,CNY
8677,8.1,A,EUR
8678,8.9,A,EUR
8679,8.1,A,USD
8680,7.8,A,EUR
8681,8.4,A,EUR
8682,7.2,A,USD
8683,12,A,USD
8684,66.7,A,CNY
8685,7.2,A,USD
8686,12.4,A,USD
8687,9.5,A,USD
8688,9.9,A,EUR
8689,11.6,A,USD
8690,9.9,A,USD
8691,10.6,A,USD
8692,8.6,A,EUR
8693,70.1,A,CNY
8694,6.4,A,EUR
8695,12.3,A,USD
8696,9,A,EUR
8697,11,A,USD
8698,53.5,A,CNY
8699,9.5,A,USD
8700,9.6,A,USD
8701,68.5,A,CNY
8702,56,A,CNY
8703,10.5,A,EUR
8704,8.9,A,USD
8705,9.8,A,USD
8706,8.2,A,EUR
8707,10.7,A,EUR
8708,8.3,A,USD
8709,70,A,CNY
8710,7.4,A,EUR
8711,11.3,A,USD
8712,72.1,A,CNY
8713,10.9,A,EUR
8714,11.3,A,USD
8715,11.4,A,USD
8716,74.6,A,CNY
8717,10.3,A,EUR
8718,10.3,A,USD
8719,53.5,A,CNY
8720,66.3,A,CNY
8721,8.1,A,USD
8722,8.1,A,USD
8723,8.7,A,EUR
8724,10.4,A,USD
8725,68.2,A,CNY
8726,8.6,A,USD
8727,7.8,A,USD
8728,11.1,A,USD
8729,8.9,A,USD
8730,8.7,A,EUR
8731,9.7,A,USD
8732,7.9,A,EUR
8733,11.6,A,USD
8734,68.7,A,CNY
8735,10.3,A,USD
8736,61.2,A,CNY
8737,10.1,A,USD
8738,9.8,A,USD
8739,10.7,A,USD
8740,12,A,USD
8741,9.3,A,USD
8742,57.4,A,CNY
8743,51.5,A,CNY
8744,62.6,A,CNY
8745,9.9,A,USD
8746,9.1,A,USD
8747,10.7,A,USD
8748,9.7,A,USD
8749,9.4,A,EUR
8750,7.2,A,USD
8751,91.9,A,CNY
8752,8.1,A,USD
8753,11.1,A,USD
8754,8.5,A,USD
8755,11.2,A,USD
8756,61.2,A,CNY
8757,7.5,A,EUR
8758,9.8,A,USD
8759,9.8,A,USD
8760,8.4,A,USD
8761,10.6,A,USD
8762,48.2,A,CNY
8763,10,A,USD
8764,10.9,A,USD
8765,10.6,A,USD
8766,77.6,A,CNY
8767,57.8,A,CNY
8768,78.4,A,CNY
8769,13.1,A,USD
8770,10.5,A,USD
8771,70.5,A,CNY
8772,10.6,A,USD
8773,53.5,A,CNY
8774,10.8,A,USD
8775,8.1,A,EUR
8776,9.6,A,USD
8777,7.9,A,USD
8778,66.4,A,CNY
8779,10.5,A,EUR
8780,9.9,A,USD
8781,58.6,A,CNY
8782,9.9,A,USD
8783,67,A,CNY
8784,9.3,A,USD
8785,53.9,A,CNY
8786,12.6,A,EUR
8787,9.8,A,USD
8788,87,A,CNY
8789,10.1,A,EUR
8790,11,A,USD
8791,11,A,USD
8792,7.8,A,EUR
8793,9.9,A,EUR
8794,11.9,A,USD
8795,77.4,A,CNY
8796,47.3,A,CNY
8797,6.8,A,EUR
8798,74.5,A,CNY
8799,59.4,A,CNY
8800,78.3,A,CNY
8801,10.2,A,EUR
8802,12.2,A,USD
8803,9.1,A,USD
8804,13.3,A,USD
8805,9.9,A,EUR
8806,64.3,A,CNY
8807,82,A,CNY
8808,10.1,A,USD
8809,9.1,A,USD
8810,9.9,A,USD
8811,8.8,A,EUR
8812,10.8,A,USD
8813,12,A,USD
8814,13.2,A,USD
8815,8.7,A,EUR
8816,77.8,A,CNY
8817,67.2,A,CNY
8818,64,A,CNY
8819,9.1,A,USD
8820,8,A,USD
8821,8.7,A,EUR
8822,76.5,A,CNY
8823,11.2,A,USD
8824,9.8,A,USD
8825,76.8,A,CNY
8826,9,A,USD
8827,9.1,A,USD
8828,8,A,USD
8829,71.1,A,CNY
8830,15,A,USD
8831,85.9,A,CNY
8832,10.7,A,USD
8833,10,A,EUR
8834,10.2,A,EUR
8835,10.6,A,USD
8836,6.7,A,EUR
8837,9.5,A,EUR
8838,57.7,A,CNY
8839,8,A,USD
8840,71.6,A,CNY
8841,9.4,A,USD
8842,81.5,A,CNY
8843,5,A,EUR
8844,10,A,USD
8845,9.8,A,USD
8846,10.8,A,USD
8847,70.3,A,CNY
8848,8.1,A,USD
8849,11.1,A,USD
8850,9.4,A,EUR
8851,9.3,A,EUR
8852,65.5,A,CNY
8853,4.9,A,EUR
8854,9,A,USD
8855,67.9,A,CNY
8856,8.1,A,USD
8857,84.5,A,CNY
8858,7.4,A,EUR
8859,8.4,A,USD
8860,9.9,A,EUR
8861,12.3,A,USD
8862,83.6,A,CNY
8863,10.6,A,USD
8864,10.5,A,USD
8865,8.9,A,USD
8866,9.8,A,USD
8867,8,A,EUR
8868,62.2,A,CNY
8869,72.4,A,CNY
8870,9.4,A,EUR
8871,9.3,A,USD
8872,11.7,A,USD
8873,6.1,A,EUR
8874,7.9,A,USD
8875,7.5,A,EUR
8876,66.5,A,CNY
8877,63.3,A,CNY
8878,68,A,CNY
8879,9.1,A,EUR
8880,9.1,A,USD
8881,10.9,A,EUR
8882,7.9,A,USD
8883,75.8,A,CNY
8884,73.9,A,CNY
8885,9.2,A,EUR
8886,8.7,A,EUR
8887,5.9,A,USD
8888,11,A,USD
8889,11.7,A,USD
8890,10.9,A,USD
8891,10,A,USD
8892,9.9,A,USD
8893,68.9,A,CNY
8894,8.3,A,EUR
8895,10.2,A,USD
8896,10.8,A,EUR
8897,8.7,A,USD
8898,56.2,A,CNY
8899,10.7,A,USD
8900,13.2,A,USD
8901,9.3,A,EUR
8902,12.1,A,USD
8903,71.1,A,CNY
8904,7.3,A,EUR
8905,11.8,A,USD
8906,9.4,A,EUR
8907,56.7,A,CNY
8908,8.9,A,EUR
8909,8.9,A,EUR
8910,7.2,A,EUR
8911,8.8,A,USD
8912,8.7,A,USD
8913,10.3,A,USD
8914,86,A,CNY
8915,65.7,A,CNY
8916,62.5,A,CNY
8917,82.5,A,CNY
8918,40.2,A,CNY
8919,9.1,A,USD
8920,10.3,A,USD
8921,81.7,A,CNY
8922,12,A,USD
8923,10.8,A,EUR
8924,8.5,A,USD
8925,9.9,A,EUR
8926,13.1,A,USD
8927,73.3,A,CNY
8928,65.7,A,CNY
8929,73,A,CNY
8930,86.8,A,CNY
8931,83.7,A,CNY
8932,11.2,A,USD
8933,9.7,A,EUR
8934,10.9,A,USD
8935,10.1,A,USD
8936,10,A,USD
8937,60.5,A,CNY
8938,11,A,USD
8939,8.2,A,USD
8940,10.5,A,USD
8941,55.4,A,CNY
8942,9.7,A,USD
8943,78.7,A,CNY
8944,80.4,A,CNY
8945,64.1,A,CNY
8946,10.5,A,EUR
8947,10,A,USD
8948,8,A,USD
8949,78.7,A,CNY
8950,10.3,A,USD
8951,9.6,A,USD
8952,78.9,A,CNY
8953,83,A,CNY
8954,10.2,A,USD
8955,8.3,A,USD
8956,54.6,A,CNY
8957,9.7,A,USD
8958,12.2,A,USD
8959,56.6,A,CNY
8960,81,A,CNY
8961,67.8,A,CNY
8962,9.9,A,USD
8963,48.6,A,CNY
8964,58.1,A,CNY
8965,9,A,USD
8966,10,A,USD
8967,9.3,A,USD
8968,75.9,A,CNY
8969,65.9,A,CNY
8970,9,A,USD
8971,84,A,CNY
8972,84.4,A,CNY
8973,79.2,A,CNY
8974,9.7,A,USD
8975,9.9,A,USD
8976,62.9,A,CNY
8977,7.6,A,USD
8978,63.3,A,CNY
8979,83.1,A,CNY
8980,78.3,A,CNY
8981,7.9,A,USD
8982,8.3,A,EUR
8983,10.3,A,EUR
8984,10.5,A,USD
8985,10,A,EUR
8986,11.3,A,USD
8987,8.3,A,EUR
8988,15.3,A,USD
8989,12.4,A,USD
8990,7.3,A,EUR
8991,8.5,A,EUR
8992,69.4,A,CNY
8993,9.3,A,EUR
8994,11.8,A,EUR
8995,9.7,A,EUR
8996,8.3,A,EUR
8997,7.4,A,EUR
8998,6.9,A,EUR
8999,8.7,A,EUR
9000,8.9,A,EUR
9001,9,A,EUR
9002,7.4,A,EUR
9003,9.9,A,EUR
9004,10.1,A,USD
9005,10.2,A,EUR
9006,7.5,A,USD
9007,7.8,A,EUR
9008,65.2,A,CNY
9009,8.1,A,USD
9010,10.6,A,USD
9011,9.9,A,USD
9012,84.3,A,CNY
9013,9.7,A,EUR
9014,10.1,A,EUR
9015,71.1,A,CNY
9016,8.7,A,EUR
9017,11.2,A,USD
9018,9.9,A,EUR
9019,10.8,A,EUR
9020,7.5,A,EUR
9021,62,A,CNY
9022,9.5,A,EUR
9023,81.3,A,CNY
9024,10,A,USD
9025,9.6,A,EUR
9026,69.2,A,CNY
9027,12.9,A,USD
9028,11.3,A,USD
9029,11,A,USD
9030,10.4,A,EUR
9031,10.1,A,USD
9032,71.2,A,CNY
9033,9.6,A,USD
9034,12.3,A,USD
9035,10.9,A,USD
9036,12.8,A,USD
9037,10.2,A,USD
9038,11.2,A,USD
9039,74,A,CNY
9040,10.9,A,USD
9041,7.8,A,EUR
9042,9.2,A,EUR
9043,8.9,A,EUR
9044,10.9,A,USD
9045,10.7,A,USD
9046,9.8,A,EUR
9047,10.2,A,USD
9048,51.3,A,CNY
9049,11.4,A,USD
9050,9,A,USD
9051,9.9,A,USD
9052,7.8,A,EUR
9053,11.7,A,USD
9054,7.1,A,USD
9055,8.9,A,USD
9056,9.5,A,USD
9057,8.3,A,USD
9058,9.4,A,EUR
9059,74.7,A,CNY
9060,75.1,A,CNY
9061,10.2,A,EUR
9062,7.8,A,EUR
9063,78.3,A,CNY
9064,8.5,A,USD
9065,8.7,A,EUR
9066,9.9,A,EUR
9067,10.2,A,USD
9068,9.8,A,EUR
9069,9.3,A,USD
9070,62.5,A,CNY
9071,8.8,A,USD
9072,8.8,A,USD
9073,8,A,EUR
9074,60.7,A,CNY
9075,10.2,A,USD
9076,9.7,A,EUR
9077,11,A,USD
9078,8.9,A,EUR
9079,61.9,A,CNY
9080,7.7,A,EUR
9081,7.6,A,EUR
9082,11.6,A,USD
9083,10.5,A,EUR
9084,11,A,USD
9085,61,A,CNY
9086,9.5,A,USD
9087,8.2,A,EUR
9088,7.8,A,EUR
9089,8.9,A,USD
9090,46.6,A,CNY
9091,7.5,A,EUR
9092,8.7,A,EUR
9093,76.2,A,CNY
9094,12,A,USD
9095,10,A,USD
9096,40.5,A,CNY
9097,10.6,A,USD
9098,11.3,A,USD
9099,9.6,A,USD
9100,11.5,A,USD
9101,10.2,A,EUR
9102,7.6,A,EUR
9103,9.3,A,USD
9104,9.6,A,EUR
9105,7.8,A,USD
9106,53,A,CNY
9107,69.6,A,CNY
9108,72.1,A,CNY
9109,10.5,A,USD
9110,83.2,A,CNY
9111,9.4,A,EUR
9112,10.7,A,USD
9113,58.2,A,CNY
9114,8.2,A,USD
9115,8.7,A,USD
9116,72.8,A,CNY
9117,66.2,A,CNY
9118,63.1,A,CNY
9119,79.6,A,CNY
9120,11.3,A,USD
9121,8.9,A,USD
9122,10.1,A,EUR
9123,10.7,A,USD
9124,52.9,A,CNY
9125,12,A,USD
9126,7,A,USD
9127,11.8,A,USD
9128,7,A,EUR
9129,10.8,A,USD
9130,62.9,A,CNY
9131,11.3,A,USD
9132,47.4,A,CNY
9133,8.7,A,EUR
9134,10.2,A,USD
9135,74.4,A,CNY
9136,13.1,A,USD
9137,73.7,A,CNY
9138,12.2,A,USD
9139,9.7,A,EUR
9140,7.3,A,EUR
9141,12,A,USD
9142,76,A,CNY
9143,11.4,A,USD
9144,7.5,A,EUR
9145,66.5,A,CNY
9146,56.4,A,CNY
9147,8.6,A,USD
9148,9.7,A,USD
9149,11.6,A,USD
9150,10.8,A,USD
9151,8.9,A,EUR
9152,51.8,A,CNY
9153,65.5,A,CNY
9154,11.2,A,USD
9155,61.8,A,CNY
9156,10.7,A,USD
9157,8.9,A,USD
9158,10.8,A,EUR
9159,10.7,A,USD
9160,10.7,A,USD
9161,10.5,A,USD
9162,81.4,A,CNY
9163,71.1,A,CNY
9164,11,A,USD
9165,7.8,A,USD
9166,10.9,A,USD
9167,13.1,A,USD
9168,8.6,A,EUR
9169,8.2,A,EUR
9170,11.6,A,USD
9171,72.6,A,CNY
9172,12.3,A,EUR
9173,10.1,A,EUR
9174,9.2,A,EUR
9175,64.3,A,CNY
