ID,premium,risk_type,total_incurred_loss
18534,10.3,B,12.69
18535,10.3,B,14.87
18536,8.19,B,4.54
18537,10.8,B,4.67
18538,8.46,B,10.45
18539,9.1,B,8.66
18540,7.74,B,5.95
18541,11.4,B,7.29
18542,8.3,B,22.32
18543,10.9,B,7.76
18544,8.46,B,5.01
18545,10.5,B,11.88
18546,10.4,B,4.56
18547,7.65,B,8.9
18548,7.38,B,5.83
18549,11.5,B,8.5
18550,11.7,B,7.1
18551,10.0,B,10.53
18552,9.1,B,14.79
18553,11.7,B,5.38
18554,11.3,B,10.41
18555,7.5,B,3.31
18556,6.7,B,4.69
18557,8.3,B,12.29
18558,480.08,B,382.57
18559,8.6,B,13.05
18560,11.4,B,11.38
18561,11.7,B,7.31
18562,11.9,B,8.56
18563,6.48,B,4.69
18564,12.6,B,5.55
18565,9.4,B,17.89
18566,489.6,B,225.35
18567,10.0,B,10.63
18568,9.3,B,15.98
18569,11.1,B,4.86
18570,8.19,B,4.82
18571,7.92,B,8.51
18572,10.5,B,14.53
18573,473.28,B,1089.9
18574,12.3,B,7.95
18575,6.3,B,7.25
18576,10.1,B,11.82
18577,9.0,B,11.08
18578,9.3,B,13.1
18579,10.4,B,7.41
18580,9.6,B,7.37
18581,8.91,B,11.62
18582,562.36,B,709.44
18583,12.1,B,13.57
18584,482.12,B,520.13
18585,10.4,B,8.09
18586,8.01,B,4.96
18587,11.2,B,3.56
18588,9.8,B,8.07
18589,10.7,B,14.41
18590,512.04,B,477.5
18591,10.4,B,15.33
18592,6.12,B,8.08
18593,10.1,B,8.51
18594,7.8,B,9.14
18595,11.7,B,7.79
18596,8.46,B,6.98
18597,9.4,B,3.66
18598,518.84,B,412.62
18599,9.7,B,12.92
18600,10.0,B,8.01
18601,466.48,B,865.1
18602,10.2,B,7.59
18603,11.1,B,8.25
18604,435.88,B,230.32
18605,9.0,B,8.93
18606,12.5,B,4.94
18607,9.8,B,14.74
18608,506.6,B,575.62
18609,8.19,B,12.74
18610,6.03,B,3.97
18611,452.2,B,347.48
18612,7.38,B,8.8
18613,403.92,B,410.79
18614,10.2,B,10.14
18615,418.88,B,382.02
18616,11.2,B,12.73
18617,11.5,B,5.1
18618,9.2,B,14.52
18619,10.7,B,7.2
18620,8.4,B,6.72
18621,556.24,B,367.68
18622,10.53,B,8.48
18623,552.16,B,251.67
18624,330.48,B,375.43
18625,11.1,B,8.31
18626,10.5,B,8.5
18627,386.92,B,294.1
18628,9.0,B,8.49
18629,8.73,B,8.78
18630,407.32,B,192.58
18631,9.9,B,5.24
18632,416.84,B,415.89
18633,9.0,B,10.57
18634,463.08,B,952.95
18635,8.64,B,13.9
18636,501.84,B,602.68
18637,429.08,B,657.02
18638,11.6,B,13.32
18639,8.5,B,10.92
18640,7.47,B,6.5
18641,7.74,B,5.81
18642,7.83,B,4.01
18643,11.1,B,8.08
18644,406.64,B,303.42
18645,10.2,B,13.64
18646,8.6,B,10.97
18647,11.3,B,6.77
18648,11.4,B,8.96
18649,7.4,B,12.69
18650,7.02,B,5.17
18651,11.0,B,8.33
18652,12.0,B,17.17
18653,339.32,B,240.92
18654,338.64,B,335.58
18655,533.12,B,409.09
18656,363.8,B,769.08
18657,8.55,B,1.61
18658,9.18,B,10.85
18659,6.93,B,5.62
18660,11.1,B,5.46
18661,10.3,B,9.38
18662,10.7,B,6.72
18663,462.4,B,286.42
18664,12.3,B,11.71
18665,11.1,B,3.48
18666,9.2,B,12.09
18667,10.9,B,11.15
18668,10.5,B,12.79
18669,8.3,B,11.09
18670,7.29,B,9.36
18671,7.92,B,9.6
18672,10.7,B,4.88
18673,11.3,B,4.73
18674,9.3,B,8.86
18675,6.39,B,9.59
18676,384.2,B,488.1
18677,8.82,B,6.87
18678,10.17,B,3.73
18679,10.4,B,19.18
18680,8.28,B,4.79
18681,9.0,B,12.46
18682,11.5,B,6.87
18683,10.6,B,15.21
18684,583.44,B,330.41
18685,8.6,B,7.13
18686,10.6,B,17.53
18687,11.8,B,18.58
18688,8.01,B,6.23
18689,8.8,B,12.58
18690,7.8,B,15.1
18691,6.9,B,7.02
18692,9.27,B,9.05
18693,531.76,B,465.26
18694,8.82,B,3.25
18695,10.2,B,6.41
18696,8.55,B,7.97
18697,9.3,B,16.44
18698,332.52,B,402.15
18699,8.6,B,7.48
18700,13.0,B,6.55
18701,538.56,B,458.73
18702,471.92,B,329.32
18703,8.37,B,9.95
18704,8.1,B,11.18
18705,8.9,B,9.16
18706,7.11,B,6.75
18707,7.65,B,6.18
18708,8.3,B,7.55
18709,471.92,B,836.88
18710,6.03,B,5.75
18711,10.3,B,12.31
18712,437.24,B,246.98
18713,6.57,B,6.08
18714,12.2,B,4.85
18715,11.1,B,7.34
18716,292.4,B,359.92
18717,8.01,B,6.21
18718,8.6,B,13.76
18719,509.32,B,619.68
18720,675.92,B,454.38
18721,9.3,B,7.35
18722,11.1,B,11.09
18723,7.02,B,12.54
18724,10.7,B,5.6
18725,418.2,B,337.01
18726,9.7,B,9.88
18727,11.5,B,4.64
18728,10.5,B,8.29
18729,10.6,B,3.5
18730,10.44,B,4.52
18731,10.8,B,8.35
18732,8.37,B,4.03
18733,12.8,B,12.89
18734,466.48,B,441.12
18735,11.5,B,5.31
18736,498.44,B,307.56
18737,9.4,B,13.71
18738,12.8,B,12.47
18739,10.5,B,8.78
18740,9.1,B,5.77
18741,9.2,B,7.5
18742,422.28,B,483.89
18743,441.32,B,374.82
18744,541.28,B,641.51
18745,10.9,B,8.04
18746,10.8,B,9.06
18747,8.8,B,10.1
18748,11.1,B,11.48
18749,9.18,B,10.49
18750,9.5,B,17.29
18751,465.12,B,219.84
18752,11.6,B,7.5
18753,10.6,B,5.55
18754,10.5,B,8.16
18755,11.3,B,8.29
18756,467.16,B,492.18
18757,6.66,B,7.88
18758,10.5,B,7.85
18759,13.8,B,4.68
18760,8.8,B,13.57
18761,12.3,B,10.31
18762,637.16,B,520.88
18763,10.8,B,7.89
18764,8.7,B,7.11
18765,8.9,B,13.82
18766,553.52,B,538.29
18767,425.0,B,226.85
18768,498.44,B,304.71
18769,11.9,B,10.2
18770,8.9,B,10.9
18771,324.36,B,203.12
18772,8.9,B,7.06
18773,433.84,B,351.56
18774,8.3,B,9.68
18775,8.28,B,6.16
18776,11.2,B,12.05
18777,9.6,B,9.18
18778,444.04,B,387.87
18779,9.63,B,5.17
18780,7.9,B,8.44
18781,380.12,B,462.6
18782,12.1,B,7.33
18783,559.64,B,448.8
18784,9.2,B,7.6
18785,420.92,B,372.84
18786,10.62,B,7.6
18787,10.4,B,10.49
18788,446.76,B,418.27
18789,7.65,B,9.75
18790,10.7,B,10.91
18791,10.0,B,6.99
18792,8.01,B,5.17
18793,10.26,B,9.02
18794,8.9,B,5.73
18795,558.96,B,285.4
18796,584.12,B,635.39
18797,9.0,B,7.47
18798,433.16,B,659.12
18799,469.2,B,279.75
18800,476.68,B,409.77
18801,7.83,B,4.24
18802,9.5,B,11.5
18803,10.1,B,8.39
18804,9.8,B,4.51
18805,8.82,B,4.67
18806,454.24,B,344.28
18807,503.88,B,169.39
18808,9.9,B,11.07
18809,9.3,B,10.66
18810,8.7,B,19.22
18811,10.62,B,5.06
18812,11.7,B,23.12
18813,9.6,B,7.62
18814,5.9,B,4.97
18815,6.75,B,8.68
18816,400.52,B,585.14
18817,486.2,B,196.52
18818,409.36,B,339.12
18819,11.7,B,11.31
18820,9.8,B,15.48
18821,7.74,B,5.86
18822,539.92,B,196.79
18823,10.2,B,19.3
18824,9.4,B,8.63
18825,498.44,B,325.99
18826,7.6,B,6.3
18827,10.6,B,11.57
18828,8.7,B,7.18
18829,518.84,B,313.28
18830,11.2,B,5.05
18831,539.24,B,278.53
18832,14.2,B,7.11
18833,7.92,B,6.77
18834,7.92,B,10.13
18835,11.7,B,12.11
18836,7.38,B,11.15
18837,9.9,B,14.07
18838,413.44,B,773.43
18839,10.9,B,6.52
18840,422.96,B,870.94
18841,10.4,B,8.95
18842,478.72,B,543.86
18843,7.38,B,9.64
18844,11.1,B,9.68
18845,8.7,B,6.14
18846,9.3,B,15.16
18847,522.92,B,305.52
18848,11.6,B,7.03
18849,12.1,B,6.85
18850,7.29,B,7.84
18851,7.47,B,9.98
18852,384.88,B,302.33
18853,8.28,B,9.84
18854,11.7,B,10.3
18855,580.04,B,369.72
18856,9.6,B,18.96
18857,436.56,B,442.95
18858,10.35,B,4.97
18859,10.6,B,8.45
18860,9.18,B,3.35
18861,10.7,B,11.29
18862,413.44,B,275.94
18863,11.3,B,6.88
18864,10.9,B,5.84
18865,12.2,B,18.23
18866,10.2,B,11.77
18867,7.2,B,9.16
18868,504.56,B,341.5
18869,624.24,B,308.65
18870,8.01,B,6.98
18871,11.7,B,10.41
18872,8.8,B,6.0
18873,10.26,B,6.45
18874,13.1,B,11.8
18875,6.48,B,7.8
18876,478.72,B,562.84
18877,452.2,B,400.45
18878,473.96,B,626.14
18879,8.19,B,5.15
18880,12.0,B,6.65
18881,10.08,B,5.28
18882,11.2,B,9.26
18883,467.16,B,962.95
18884,533.12,B,419.49
18885,9.36,B,8.0
18886,7.74,B,13.01
18887,9.4,B,11.37
18888,10.4,B,7.87
18889,10.3,B,9.3
18890,11.3,B,5.31
18891,8.7,B,6.77
18892,9.3,B,7.86
18893,420.92,B,408.27
18894,8.64,B,5.26
18895,11.8,B,11.25
18896,5.94,B,7.45
18897,9.1,B,9.36
18898,434.52,B,690.81
18899,13.1,B,11.88
18900,12.2,B,16.67
18901,8.1,B,7.65
18902,10.0,B,9.53
18903,518.84,B,494.43
18904,5.94,B,7.87
18905,10.0,B,13.58
18906,8.46,B,4.25
18907,478.04,B,297.98
18908,9.0,B,8.54
18909,9.9,B,4.82
18910,9.63,B,11.57
18911,11.6,B,8.75
18912,9.8,B,6.2
18913,7.4,B,8.74
18914,367.88,B,428.88
18915,418.88,B,1091.6
18916,560.32,B,425.41
18917,422.96,B,475.59
18918,358.36,B,370.87
18919,11.4,B,10.14
18920,8.1,B,4.83
18921,347.48,B,248.88
18922,8.2,B,14.35
18923,7.56,B,5.37
18924,10.1,B,9.16
18925,7.02,B,5.79
18926,10.8,B,7.6
18927,561.68,B,488.44
18928,469.88,B,244.87
18929,488.92,B,289.41
18930,570.52,B,461.79
18931,403.24,B,396.92
18932,10.3,B,9.65
18933,8.73,B,9.39
18934,10.4,B,17.1
18935,8.8,B,7.51
18936,10.2,B,5.75
18937,461.04,B,392.84
18938,9.0,B,8.66
18939,7.5,B,10.82
18940,6.8,B,7.7
18941,490.28,B,394.4
18942,11.2,B,5.35
18943,419.56,B,893.59
18944,475.32,B,374.07
18945,489.6,B,287.5
18946,6.66,B,6.3
18947,12.1,B,6.17
18948,11.4,B,8.97
18949,672.52,B,397.53
18950,10.5,B,19.34
18951,10.8,B,10.54
18952,335.24,B,675.58
18953,470.56,B,393.11
18954,12.0,B,4.7
18955,9.5,B,7.6
18956,457.64,B,170.41
18957,11.2,B,8.04
18958,9.8,B,5.85
18959,633.76,B,176.12
18960,423.64,B,785.88
18961,456.96,B,673.61
18962,7.4,B,8.72
18963,550.12,B,655.79
18964,310.08,B,308.99
18965,8.8,B,8.08
18966,9.3,B,9.67
18967,10.3,B,6.0
18968,499.8,B,764.32
18969,542.64,B,403.17
18970,11.1,B,11.27
18971,607.92,B,873.94
18972,484.84,B,392.77
18973,450.16,B,385.02
18974,9.5,B,7.88
18975,9.4,B,10.44
18976,418.88,B,668.78
18977,9.0,B,6.4
18978,361.76,B,398.62
18979,512.72,B,287.03
18980,415.48,B,629.07
18981,10.9,B,8.93
18982,7.92,B,5.37
18983,10.08,B,26.86
18984,9.5,B,6.06
18985,8.73,B,4.58
18986,12.4,B,10.36
18987,7.83,B,3.74
18988,9.6,B,9.42
18989,9.4,B,7.81
18990,8.1,B,3.63
18991,7.74,B,5.95
18992,425.0,B,405.62
18993,8.28,B,10.97
18994,7.92,B,7.27
18995,8.64,B,15.17
18996,7.11,B,5.55
18997,7.38,B,7.78
18998,8.1,B,4.65
18999,9.09,B,9.06
19000,5.58,B,13.42
19001,8.55,B,6.71
19002,6.39,B,7.88
19003,7.47,B,9.96
19004,7.6,B,13.56
19005,9.09,B,8.67
19006,14.1,B,12.9
19007,7.83,B,15.98
19008,425.68,B,199.78
19009,13.4,B,10.68
19010,8.5,B,3.44
19011,12.3,B,10.71
19012,479.4,B,448.26
19013,7.47,B,3.33
19014,9.0,B,4.84
19015,459.0,B,232.42
19016,7.02,B,5.73
19017,9.2,B,9.45
19018,4.5,B,8.6
19019,8.28,B,8.63
19020,5.67,B,9.97
19021,486.2,B,542.64
19022,7.65,B,6.96
19023,489.6,B,302.87
19024,10.4,B,8.86
19025,10.08,B,6.49
19026,476.0,B,398.07
19027,10.1,B,9.49
19028,11.4,B,12.33
19029,9.2,B,7.92
19030,8.46,B,4.31
19031,10.6,B,8.02
19032,366.52,B,693.74
19033,11.1,B,8.27
19034,11.7,B,7.34
19035,10.5,B,5.12
19036,10.7,B,4.64
19037,10.0,B,3.93
19038,10.3,B,13.79
19039,507.28,B,340.95
19040,12.0,B,13.67
19041,8.73,B,5.74
19042,8.64,B,6.45
19043,8.73,B,6.14
19044,11.0,B,6.12
19045,6.6,B,11.23
19046,10.62,B,9.15
19047,11.4,B,7.07
19048,620.84,B,165.04
19049,9.7,B,5.92
19050,13.5,B,15.24
19051,8.6,B,6.71
19052,7.74,B,5.69
19053,10.3,B,7.27
19054,9.5,B,7.45
19055,11.5,B,12.3
19056,11.3,B,11.89
19057,11.2,B,9.11
19058,6.66,B,7.62
19059,388.96,B,807.09
19060,446.76,B,323.0
19061,9.54,B,6.85
19062,9.18,B,5.48
19063,335.24,B,368.36
19064,7.3,B,8.17
19065,8.46,B,5.67
19066,6.21,B,4.6
19067,9.4,B,10.54
19068,6.75,B,21.35
19069,11.2,B,6.81
19070,430.44,B,246.91
19071,7.3,B,8.99
19072,11.0,B,10.14
19073,9.0,B,6.95
19074,486.88,B,350.74
19075,10.7,B,6.48
19076,6.66,B,8.74
19077,12.1,B,8.83
19078,6.57,B,15.67
19079,483.48,B,278.26
19080,7.56,B,3.78
19081,10.89,B,4.02
19082,10.5,B,6.34
19083,7.47,B,6.13
19084,11.3,B,15.86
19085,512.72,B,593.16
19086,7.8,B,5.4
19087,7.2,B,4.56
19088,7.92,B,4.04
19089,8.5,B,13.29
19090,424.32,B,412.42
19091,5.4,B,4.69
19092,9.99,B,4.39
19093,444.72,B,457.98
19094,8.6,B,13.74
19095,8.7,B,8.96
19096,482.8,B,727.33
19097,10.2,B,7.52
19098,11.3,B,5.78
19099,9.9,B,7.61
19100,9.2,B,13.29
19101,9.54,B,9.76
19102,7.74,B,7.24
19103,12.3,B,7.28
19104,9.36,B,8.46
19105,8.0,B,4.99
19106,553.52,B,392.5
19107,524.96,B,409.5
19108,453.56,B,461.79
19109,9.7,B,12.03
19110,586.84,B,624.99
19111,8.46,B,12.56
19112,8.4,B,13.57
19113,420.24,B,355.84
19114,8.7,B,16.21
19115,9.3,B,8.55
19116,516.8,B,560.66
19117,310.76,B,166.67
19118,397.12,B,346.26
19119,357.0,B,584.8
19120,10.1,B,6.84
19121,9.3,B,7.12
19122,8.46,B,8.98
19123,9.7,B,9.48
19124,492.32,B,324.9
19125,11.5,B,6.9
19126,8.9,B,8.09
19127,9.3,B,8.83
19128,8.91,B,8.41
19129,10.8,B,9.87
19130,582.08,B,708.49
19131,10.4,B,16.64
19132,494.36,B,345.64
19133,7.02,B,9.48
19134,10.9,B,11.05
19135,487.56,B,284.78
19136,9.3,B,11.04
19137,415.48,B,352.44
19138,9.0,B,13.37
19139,8.01,B,7.66
19140,6.84,B,12.29
19141,9.3,B,10.13
19142,516.12,B,527.14
19143,9.2,B,5.86
19144,6.57,B,5.89
19145,500.48,B,794.17
19146,450.84,B,313.0
19147,7.4,B,14.23
19148,8.4,B,10.05
19149,11.7,B,11.91
19150,10.4,B,20.03
19151,9.63,B,6.17
19152,461.04,B,447.78
19153,560.32,B,336.26
19154,9.1,B,5.02
19155,536.52,B,716.65
19156,8.5,B,15.96
19157,9.1,B,8.13
19158,6.03,B,10.12
19159,10.3,B,11.59
19160,10.6,B,8.47
19161,10.1,B,10.09
19162,463.76,B,872.85
19163,359.04,B,847.69
19164,10.7,B,12.85
19165,10.5,B,7.73
19166,10.7,B,8.8
19167,10.4,B,6.67
19168,6.75,B,11.83
19169,8.1,B,5.78
19170,10.7,B,7.01
19171,528.36,B,722.57
19172,9.9,B,10.9
19173,7.65,B,20.92
19174,7.02,B,6.36
19175,532.44,B,269.62
19176,9.7,B,13.4
19177,10.17,B,4.0
19178,9.9,B,12.8
19179,9.1,B,7.5
19180,10.6,B,6.55
19181,9.3,B,15.54
19182,8.5,B,12.02
19183,8.9,B,9.02
19184,532.44,B,453.02
19185,9.4,B,7.58
19186,6.39,B,10.61
19187,479.4,B,543.25
19188,8.9,B,8.59
19189,484.16,B,506.46
19190,394.4,B,353.26
19191,9.45,B,6.15
19192,8.3,B,10.92
19193,8.3,B,6.69
19194,10.7,B,8.85
19195,8.5,B,4.66
19196,6.66,B,5.68
19197,8.46,B,5.36
19198,8.64,B,6.86
19199,461.72,B,691.83
19200,10.7,B,10.04
19201,7.47,B,10.07
19202,11.1,B,6.61
19203,11.1,B,8.38
19204,10.6,B,13.24
19205,9.09,B,7.93
19206,10.2,B,8.63
19207,12.1,B,4.95
19208,9.5,B,10.31
19209,10.7,B,8.42
19210,8.82,B,5.85
19211,9.1,B,5.75
19212,9.09,B,10.74
19213,9.2,B,5.32
19214,468.52,B,959.41
19215,491.64,B,264.04
19216,9.45,B,6.02
19217,11.9,B,7.94
19218,11.5,B,17.72
19219,484.16,B,330.89
19220,611.32,B,722.3
19221,10.26,B,4.9
19222,467.84,B,387.94
19223,9.2,B,6.28
19224,8.46,B,8.57
19225,449.48,B,228.41
19226,7.38,B,4.28
19227,11.3,B,7.82
19228,8.82,B,4.5
19229,7.56,B,10.31
19230,371.28,B,455.6
19231,413.44,B,251.12
19232,7.56,B,6.18
19233,9.27,B,10.15
19234,10.2,B,10.74
19235,10.1,B,9.6
19236,8.9,B,18.64
19237,11.8,B,10.42
19238,408.68,B,440.5
19239,10.6,B,6.28
19240,12.4,B,8.83
19241,444.72,B,446.35
19242,10.4,B,7.62
19243,414.8,B,673.2
19244,8.01,B,4.84
19245,8.37,B,11.48
19246,8.46,B,3.24
19247,7.2,B,7.81
19248,497.76,B,511.36
19249,8.9,B,6.27
19250,9.4,B,8.73
19251,6.39,B,7.36
19252,9.7,B,6.15
19253,8.5,B,5.11
19254,11.8,B,4.65
19255,8.1,B,5.67
19256,10.7,B,7.03
19257,12.2,B,8.21
19258,6.39,B,6.76
19259,7.92,B,5.22
19260,396.44,B,179.66
19261,6.39,B,11.25
19262,7.38,B,3.95
19263,475.32,B,379.17
19264,469.2,B,717.54
19265,8.2,B,12.36
19266,8.4,B,8.45
19267,9.81,B,11.57
19268,527.68,B,382.77
19269,6.66,B,13.96
19270,450.84,B,379.71
19271,10.7,B,5.75
19272,9.5,B,11.42
19273,7.74,B,12.65
19274,9.6,B,10.29
19275,11.9,B,15.18
19276,10.0,B,11.99
19277,9.0,B,8.24
19278,430.44,B,672.66
19279,8.7,B,8.43
19280,6.66,B,13.26
19281,8.7,B,18.1
19282,335.24,B,1024.83
19283,6.93,B,6.8
19284,8.0,B,16.39
19285,10.9,B,11.06
19286,6.3,B,10.53
19287,459.0,B,405.08
19288,337.96,B,408.75
19289,7.83,B,8.64
19290,429.08,B,498.51
19291,8.7,B,4.87
19292,12.3,B,7.4
19293,10.0,B,8.38
19294,14.8,B,9.42
19295,9.1,B,7.6
19296,8.1,B,7.82
19297,10.5,B,5.52
19298,13.0,B,9.16
19299,9.8,B,10.94
19300,572.56,B,449.41
19301,10.0,B,6.13
19302,10.2,B,9.65
19303,8.55,B,13.01
19304,8.64,B,8.85
19305,11.1,B,6.43
19306,8.2,B,4.26
19307,10.5,B,10.61
19308,433.16,B,414.8
19309,9.4,B,13.58
19310,10.2,B,22.36
19311,8.6,B,10.72
19312,512.72,B,457.98
19313,8.3,B,11.85
19314,11.9,B,12.59
19315,10.7,B,7.73
19316,337.96,B,620.16
19317,11.4,B,12.52
19318,8.91,B,14.34
19319,571.2,B,231.95
19320,8.0,B,7.98
19321,8.9,B,8.93
19322,8.19,B,7.13
19323,7.2,B,4.74
19324,5.76,B,7.01
19325,12.2,B,12.88
19326,9.7,B,7.68
19327,8.6,B,5.19
19328,9.3,B,19.68
19329,7.92,B,9.27
19330,7.83,B,7.48
19331,8.1,B,7.34
19332,8.6,B,10.54
19333,7.3,B,8.29
19334,11.6,B,9.97
19335,9.7,B,13.64
19336,520.88,B,233.44
19337,9.45,B,4.8
19338,5.2,B,9.2
19339,447.44,B,272.95
19340,8.6,B,11.57
19341,10.0,B,5.16
19342,388.28,B,379.1
19343,350.88,B,383.38
19344,380.8,B,359.58
19345,463.08,B,556.04
19346,478.72,B,292.47
19347,5.94,B,5.59
19348,7.38,B,8.9
19349,395.76,B,331.09
19350,484.16,B,470.08
19351,7.47,B,14.72
19352,7.9,B,11.68
19353,8.19,B,7.69
19354,9.6,B,9.12
19355,12.1,B,10.5
19356,10.9,B,10.98
19357,8.46,B,4.32
19358,9.36,B,7.85
19359,6.39,B,4.22
19360,7.83,B,4.58
19361,502.52,B,367.81
19362,9.9,B,9.69
19363,9.2,B,6.41
19364,8.1,B,2.62
19365,469.2,B,552.3
19366,555.56,B,324.56
19367,8.46,B,3.19
19368,423.64,B,360.94
19369,7.9,B,15.37
19370,398.48,B,428.88
19371,9.18,B,11.15
19372,8.4,B,8.39
19373,6.7,B,9.82
19374,442.0,B,287.44
19375,9.4,B,16.81
19376,11.6,B,5.9
19377,10.4,B,7.89
19378,9.3,B,6.09
19379,10.5,B,9.8
19380,6.84,B,4.24
19381,8.9,B,3.19
19382,404.6,B,344.62
19383,12.1,B,11.14
19384,12.6,B,7.31
19385,557.6,B,163.74
19386,439.96,B,546.04
19387,9.27,B,4.43
19388,11.0,B,9.88
19389,8.73,B,8.87
19390,11.3,B,7.23
19391,8.5,B,14.58
19392,5.67,B,5.46
19393,8.01,B,7.19
19394,8.2,B,14.57
19395,8.4,B,8.47
19396,8.73,B,11.31
19397,11.8,B,6.47
19398,7.56,B,4.96
19399,338.64,B,416.84
19400,9.7,B,5.51
19401,427.04,B,325.24
19402,9.27,B,12.1
19403,466.48,B,438.4
19404,7.2,B,7.36
19405,9.4,B,4.98
19406,6.66,B,4.02
19407,9.1,B,4.92
19408,9.5,B,9.0
19409,9.3,B,12.86
19410,9.36,B,8.54
19411,564.4,B,354.42
19412,10.7,B,8.7
19413,7.38,B,3.57
19414,7.38,B,8.95
19415,7.92,B,4.75
19416,8.91,B,7.88
19417,392.36,B,151.71
19418,10.2,B,15.79
19419,12.1,B,8.33
19420,12.1,B,7.91
19421,7.47,B,3.41
19422,8.91,B,7.36
19423,10.3,B,7.79
19424,9.6,B,13.99
19425,467.84,B,421.46
19426,10.7,B,12.85
19427,12.5,B,10.32
19428,7.29,B,5.89
19429,11.0,B,10.02
19430,7.9,B,11.07
19431,6.48,B,8.86
19432,8.19,B,8.63
19433,9.7,B,3.57
19434,399.84,B,483.89
19435,11.6,B,15.27
19436,12.7,B,8.84
19437,12.5,B,8.32
19438,8.9,B,27.98
19439,9.7,B,12.82
19440,8.91,B,12.14
19441,11.0,B,16.95
19442,7.92,B,4.42
19443,8.55,B,7.46
19444,10.17,B,4.15
19445,9.3,B,11.5
19446,11.5,B,19.65
19447,8.8,B,3.61
19448,11.2,B,10.45
19449,7.2,B,9.62
19450,9.0,B,6.88
19451,11.0,B,16.06
19452,9.2,B,4.2
19453,8.4,B,10.48
19454,11.8,B,10.7
19455,7.11,B,5.47
19456,9.2,B,15.51
19457,11.0,B,12.24
19458,12.1,B,6.99
19459,9.36,B,3.46
19460,10.4,B,6.95
19461,9.5,B,11.76
19462,10.2,B,10.73
19463,562.36,B,436.15
19464,434.52,B,340.07
19465,6.9,B,5.28
19466,11.3,B,15.81
19467,11.9,B,9.56
19468,411.4,B,378.15
19469,9.2,B,12.11
19470,12.9,B,5.45
19471,496.4,B,508.1
19472,7.1,B,14.64
19473,8.28,B,9.18
19474,6.21,B,11.9
19475,9.0,B,11.0
19476,9.45,B,4.05
19477,349.52,B,330.55
19478,8.91,B,3.86
19479,11.5,B,6.38
19480,11.5,B,8.34
19481,8.9,B,11.13
19482,8.19,B,4.91
19483,7.2,B,15.67
19484,11.9,B,16.08
19485,456.28,B,574.94
19486,10.08,B,8.86
19487,7.47,B,4.81
19488,11.4,B,6.38
19489,7.92,B,9.38
19490,482.8,B,323.95
19491,8.37,B,8.85
19492,10.7,B,9.97
19493,501.84,B,615.88
19494,9.81,B,7.45
19495,8.0,B,7.53
19496,361.76,B,589.49
19497,5.8,B,8.8
19498,7.11,B,10.27
19499,463.76,B,421.67
19500,365.16,B,862.31
19501,506.6,B,331.98
19502,461.72,B,595.41
19503,501.16,B,277.03
19504,9.9,B,14.46
19505,9.9,B,9.55
19506,9.45,B,7.22
19507,9.5,B,10.24
19508,11.3,B,7.71
19509,7.92,B,8.87
19510,9.09,B,4.26
19511,8.8,B,7.8
19512,10.0,B,11.08
19513,7.74,B,6.2
19514,9.0,B,17.28
19515,415.48,B,884.07
19516,11.3,B,5.46
19517,9.7,B,13.57
19518,8.46,B,10.76
19519,9.5,B,8.88
19520,12.3,B,4.9
19521,11.2,B,8.45
19522,8.1,B,12.59
19523,7.29,B,10.03
19524,11.3,B,6.65
19525,10.7,B,8.11
19526,9.0,B,9.39
19527,8.46,B,21.46
19528,12.7,B,8.92
19529,7.3,B,8.44
19530,6.21,B,4.48
19531,7.38,B,10.75
19532,9.1,B,8.64
19533,8.37,B,6.34
19534,425.68,B,578.27
19535,7.92,B,5.8
19536,12.5,B,4.71
19537,9.1,B,9.75
19538,7.47,B,3.6
19539,9.18,B,6.57
19540,471.92,B,429.62
19541,10.5,B,14.99
19542,473.96,B,398.48
19543,11.1,B,13.2
19544,7.83,B,5.66
19545,9.27,B,9.86
19546,7.29,B,7.32
19547,7.38,B,3.47
19548,9.9,B,6.73
19549,8.9,B,9.94
19550,11.1,B,5.84
19551,8.1,B,13.78
19552,440.64,B,546.38
19553,11.7,B,19.8
19554,10.3,B,5.07
19555,11.3,B,9.24
19556,10.9,B,9.74
19557,8.37,B,8.3
19558,6.8,B,11.9
19559,299.88,B,430.64
19560,457.64,B,602.55
19561,6.39,B,7.34
19562,6.66,B,9.84
19563,469.2,B,509.73
19564,8.64,B,4.34
19565,408.0,B,205.22
19566,8.28,B,12.55
19567,10.2,B,13.36
19568,7.29,B,8.28
19569,10.1,B,4.28
19570,8.55,B,5.33
19571,435.88,B,420.24
19572,374.68,B,295.73
19573,8.9,B,12.41
19574,10.1,B,7.71
19575,8.2,B,11.93
19576,8.28,B,26.57
19577,9.7,B,4.95
19578,10.8,B,10.46
19579,8.1,B,7.44
19580,8.46,B,6.12
19581,8.1,B,4.92
19582,9.7,B,6.64
19583,9.27,B,8.54
19584,9.6,B,13.62
19585,378.08,B,359.11
19586,7.0,B,9.26
19587,10.5,B,10.01
19588,8.0,B,8.66
19589,6.48,B,7.49
19590,9.45,B,8.61
19591,8.3,B,8.28
19592,474.64,B,305.18
19593,8.19,B,9.45
19594,9.8,B,16.31
19595,6.12,B,8.78
19596,451.52,B,391.61
19597,10.4,B,14.6
19598,7.5,B,6.07
19599,5.94,B,5.04
19600,7.92,B,8.03
19601,463.76,B,293.9
19602,8.9,B,6.79
19603,458.32,B,1025.37
19604,7.4,B,7.12
19605,7.5,B,8.66
19606,9.45,B,7.34
19607,8.91,B,6.81
19608,12.9,B,5.06
