ID,premium,risk_type,currency
8039,75.7,A,CNY
8040,80.8,A,CNY
8041,13.9,A,USD
8042,78.4,A,CNY
8043,10.2,A,EUR
8044,11.1,A,USD
8045,12.2,A,USD
8046,13.6,A,USD
8047,12.5,A,USD
8048,10.5,A,EUR
8049,13,A,EUR
8050,13.3,A,EUR
8051,14.2,A,USD
8052,12.5,A,USD
8053,12.1,A,USD
8054,12.6,A,USD
8055,13.1,A,EUR
8056,86,A,CNY
8057,11.1,A,USD
8058,90.6,A,CNY
8059,11.4,A,EUR
8060,92.5,A,CNY
8061,92.7,A,CNY
8062,92.1,A,CNY
8063,9.2,A,EUR
8064,13.7,A,USD
8065,10.5,A,USD
8066,12,A,USD
8067,12.7,A,EUR
8068,10.1,A,USD
8069,11.3,A,USD
8070,14,A,USD
8071,102.5,A,CNY
8072,11.1,A,EUR
8073,13.9,A,EUR
8074,87.4,A,CNY
8075,12.6,A,USD
8076,11.7,A,EUR
8077,11.6,A,USD
8078,12.1,A,EUR
8079,11.8,A,USD
8080,79.2,A,CNY
8081,14.4,A,USD
8082,13.7,A,USD
8083,13.8,A,USD
8084,11.3,A,USD
8085,80.1,A,CNY
8086,11.8,A,EUR
8087,92.2,A,CNY
8088,13,A,USD
8089,14.7,A,USD
8090,13.3,A,USD
8091,14,A,USD
8092,13.1,A,USD
8093,13.3,A,USD
8094,12.5,A,USD
8095,11.2,A,USD
8096,11.7,A,USD
8097,11.9,A,EUR
8098,12.2,A,USD
8099,12.7,A,USD
8100,11.5,A,USD
8101,14.6,A,USD
8102,13.3,A,USD
8103,82,A,CNY
8104,11.9,A,USD
8105,12,A,USD
8106,88.9,A,CNY
8107,89,A,CNY
8108,91.4,A,CNY
8109,97.6,A,CNY
8110,11.5,A,USD
8111,12.1,A,USD
8112,105.4,A,CNY
8113,95,A,CNY
8114,12.3,A,USD
8115,12,A,EUR
8116,97.4,A,CNY
8117,12.6,A,EUR
8118,11.6,A,EUR
8119,10.7,A,EUR
8120,10.2,A,USD
8121,87.6,A,CNY
8122,11,A,EUR
8123,12.7,A,EUR
8124,14.8,A,USD
8125,13.1,A,USD
8126,12.3,A,USD
8127,12,A,USD
8128,12.1,A,EUR
8129,13.5,A,USD
8130,11.8,A,USD
8131,10.9,A,USD
8132,12.2,A,EUR
8133,13.8,A,USD
8134,12.6,A,USD
8135,11,A,USD
8136,14,A,USD
8137,11.7,A,USD
8138,92.8,A,CNY
8139,10.9,A,USD
8140,90.9,A,CNY
8141,11.3,A,EUR
8142,10.3,A,EUR
8143,12.8,A,EUR
8144,80.6,A,CNY
8145,15.7,A,USD
8146,13.6,A,USD
8147,82,A,CNY
8148,14.1,A,USD
8149,12.1,A,USD
8150,92,A,CNY
8151,10.9,A,USD
8152,70.5,A,CNY
8153,11.1,A,EUR
8154,13.6,A,USD
8155,12.1,A,USD
8156,10.8,A,EUR
8157,89.4,A,CNY
8158,14.5,A,USD
8159,12.1,A,EUR
8160,12,A,USD
8161,13.5,A,USD
8162,75.5,A,CNY
8163,14.8,A,EUR
8164,82.5,A,CNY
8165,13.4,A,EUR
8166,14.3,A,EUR
8167,12.8,A,USD
8168,12.7,A,EUR
8169,12.1,A,EUR
8170,91.8,A,CNY
8171,13.5,A,USD
8172,12.9,A,USD
8173,11.1,A,EUR
8174,12.8,A,USD
8175,84.4,A,CNY
8176,11.7,A,USD
8177,11.1,A,EUR
8178,14.3,A,USD
8179,13.2,A,USD
8180,84.2,A,CNY
8181,87.8,A,CNY
8182,88.7,A,CNY
8183,98.7,A,CNY
8184,10.9,A,EUR
8185,94.7,A,CNY
8186,12.3,A,USD
8187,89.1,A,CNY
8188,13.4,A,EUR
8189,12,A,USD
8190,13,A,EUR
8191,13.9,A,USD
8192,11,A,USD
8193,96.8,A,CNY
8194,13.2,A,USD
8195,12.5,A,USD
8196,85.4,A,CNY
8197,96.6,A,CNY
8198,78.4,A,CNY
8199,14.5,A,USD
8200,82.1,A,CNY
8201,14.1,A,USD
8202,74.6,A,CNY
8203,10.9,A,EUR
8204,13,A,USD
8205,13,A,USD
8206,11.6,A,USD
8207,13,A,EUR
8208,14,A,USD
8209,14.8,A,USD
8210,11.6,A,USD
8211,13.3,A,USD
8212,11.6,A,EUR
8213,11,A,USD
8214,14.3,A,USD
8215,14.9,A,USD
8216,12.4,A,USD
8217,13.8,A,USD
8218,12.6,A,EUR
8219,10,A,EUR
8220,13.4,A,EUR
8221,90.7,A,CNY
8222,14.3,A,USD
8223,11.7,A,USD
8224,11.8,A,EUR
8225,12.4,A,EUR
8226,13.3,A,USD
8227,13.5,A,USD
8228,13.6,A,USD
8229,98.5,A,CNY
8230,12.4,A,USD
8231,12.7,A,USD
8232,85.1,A,CNY
8233,14.1,A,USD
8234,11.4,A,EUR
8235,97.6,A,CNY
8236,92.7,A,CNY
8237,85.2,A,CNY
8238,95.4,A,CNY
8239,13.7,A,USD
8240,13.7,A,USD
8241,14.8,A,USD
8242,12.4,A,USD
8243,12.1,A,EUR
8244,93.7,A,CNY
8245,87.3,A,CNY
8246,10,A,EUR
8247,13,A,USD
8248,15.3,A,USD
8249,14.9,A,USD
8250,15.6,A,USD
8251,11,A,USD
8252,14.7,A,USD
8253,10.2,A,EUR
8254,10.4,A,USD
8255,13.3,A,EUR
8256,10.9,A,EUR
8257,85,A,CNY
8258,12.6,A,USD
8259,12.1,A,EUR
8260,13,A,EUR
8261,74.7,A,CNY
8262,12.9,A,USD
8263,13.4,A,USD
8264,12.3,A,USD
8265,11.9,A,EUR
8266,14,A,USD
8267,11.3,A,USD
8268,12.1,A,USD
8269,10.5,A,EUR
8270,13.1,A,USD
8271,107,A,CNY
8272,10.8,A,USD
8273,12.1,A,EUR
8274,82.8,A,CNY
8275,15.1,A,USD
8276,12.1,A,EUR
8277,13.3,A,USD
8278,95.2,A,CNY
8279,14.6,A,USD
8280,12.2,A,EUR
8281,13.3,A,USD
8282,13.2,A,USD
8283,10.9,A,EUR
8284,95.9,A,CNY
8285,10.6,A,EUR
8286,12.5,A,USD
8287,13.3,A,USD
8288,87.2,A,CNY
8289,87.7,A,CNY
8290,11.7,A,USD
8291,13.3,A,USD
8292,89.9,A,CNY
8293,12.4,A,USD
8294,13.8,A,USD
8295,78.9,A,CNY
8296,10.5,A,EUR
8297,11.5,A,USD
8298,88,A,CNY
8299,11.7,A,EUR
8300,10.4,A,USD
8301,98,A,CNY
8302,13.7,A,USD
8303,11.4,A,EUR
8304,12.1,A,USD
8305,92.1,A,CNY
8306,10.9,A,USD
8307,90.8,A,CNY
8308,11.7,A,USD
8309,91.3,A,CNY
8310,13,A,USD
8311,14,A,EUR
8312,14.4,A,USD
8313,10.7,A,USD
8314,13.3,A,USD
8315,13.2,A,USD
8316,12.6,A,EUR
8317,11.5,A,USD
8318,12.7,A,USD
8319,13.1,A,USD
8320,14.2,A,USD
8321,113.9,A,CNY
8322,10.4,A,EUR
8323,14.7,A,USD
8324,11.6,A,USD
8325,12.7,A,USD
8326,14.8,A,USD
8327,98.3,A,CNY
8328,10.8,A,EUR
8329,12.2,A,USD
8330,75.4,A,CNY
8331,14.6,A,USD
8332,80.2,A,CNY
8333,14.6,A,USD
8334,71.7,A,CNY
8335,15,A,USD
8336,12.5,A,EUR
8337,11.6,A,EUR
8338,12.1,A,USD
8339,13.8,A,USD
8340,11.3,A,USD
8341,12.6,A,USD
8342,14.5,A,USD
8343,13.4,A,USD
8344,11,A,EUR
8345,14.3,A,USD
8346,10.5,A,EUR
8347,98.7,A,CNY
8348,12.2,A,USD
8349,95,A,CNY
8350,96.4,A,CNY
8351,89,A,CNY
8352,77.5,A,CNY
8353,78.2,A,CNY
8354,12.5,A,USD
8355,13,A,USD
8356,10.9,A,EUR
8357,14,A,USD
8358,12.5,A,USD
8359,10.8,A,USD
8360,12.6,A,USD
8361,100.3,A,CNY
8362,11.4,A,EUR
8363,12.5,A,EUR
8364,12.6,A,EUR
8365,12.6,A,EUR
8366,11.9,A,EUR
8367,12.2,A,USD
8368,97.6,A,CNY
8369,97.8,A,CNY
8370,12.7,A,USD
8371,112.2,A,CNY
8372,12.3,A,USD
8373,12.5,A,USD
8374,11.2,A,USD
8375,86.3,A,CNY
8376,13.3,A,USD
8377,15,A,USD
8378,81.7,A,CNY
8379,83.6,A,CNY
8380,10.5,A,EUR
8381,11,A,USD
8382,14,A,EUR
8383,13,A,USD
8384,89.7,A,CNY
8385,13.2,A,USD
8386,13,A,EUR
8387,16.5,A,USD
8388,13.9,A,USD
8389,110.3,A,CNY
8390,10.9,A,USD
8391,91.6,A,CNY
8392,104.1,A,CNY
8393,89.8,A,CNY
8394,93.8,A,CNY
8395,96.5,A,CNY
8396,92.2,A,CNY
8397,15.2,A,USD
8398,93.9,A,CNY
8399,93,A,CNY
8400,11.6,A,EUR
8401,12.9,A,USD
8402,95.8,A,CNY
8403,13.3,A,USD
8404,10.6,A,EUR
8405,14.5,A,USD
8406,100.2,A,CNY
8407,14.6,A,USD
8408,15,A,USD
8409,11.6,A,USD
8410,14.2,A,USD
8411,12.5,A,USD
8412,10.8,A,EUR
8413,9.4,A,USD
8414,14.1,A,USD
8415,14,A,USD
8416,15.1,A,EUR
8417,92.4,A,CNY
8418,100.9,A,CNY
8419,11.3,A,USD
8420,11.1,A,USD
8421,10.4,A,USD
8422,12.5,A,EUR
8423,14,A,USD
8424,91.1,A,CNY
8425,14.8,A,EUR
8426,88.6,A,CNY
8427,80.4,A,CNY
8428,12.7,A,EUR
8429,13.8,A,EUR
8430,13.4,A,EUR
8431,10.8,A,USD
8432,11,A,USD
8433,11.1,A,USD
8434,12,A,EUR
8435,14,A,USD
8436,13.2,A,USD
8437,12,A,USD
8438,99.6,A,CNY
8439,13.6,A,USD
8440,87.9,A,CNY
8441,10.9,A,EUR
8442,12.3,A,EUR
8443,94.8,A,CNY
8444,89.2,A,CNY
8445,15.8,A,USD
8446,12.7,A,EUR
8447,13.8,A,USD
8448,96.3,A,CNY
8449,13.2,A,USD
8450,12.7,A,USD
8451,93.3,A,CNY
8452,14.2,A,USD
8453,11.1,A,USD
8454,86.9,A,CNY
8455,12.5,A,EUR
8456,12.6,A,USD
8457,11,A,EUR
8458,13.7,A,USD
8459,10.9,A,EUR
8460,11.6,A,USD
8461,13.2,A,USD
8462,90.6,A,CNY
8463,79.5,A,CNY
8464,12.9,A,USD
8465,80.5,A,CNY
8466,94.9,A,CNY
8467,13,A,USD
8468,90.1,A,CNY
8469,11,A,EUR
8470,13.9,A,USD
8471,9.6,A,USD
8472,13.1,A,USD
8473,9.8,A,EUR
8474,10.7,A,USD
8475,10.5,A,EUR
8476,10.1,A,USD
8477,8.4,A,EUR
8478,13.5,A,USD
8479,12,A,USD
8480,11.7,A,USD
8481,12.9,A,USD
8482,12.5,A,USD
8483,12.9,A,EUR
8484,14.4,A,USD
8485,82.5,A,CNY
8486,13.2,A,USD
8487,14.4,A,USD
8488,11.5,A,EUR
8489,95.8,A,CNY
8490,13.4,A,USD
8491,12,A,USD
8492,13.6,A,EUR
8493,12.4,A,EUR
8494,84.8,A,CNY
8495,12.4,A,USD
8496,11.2,A,EUR
8497,13.1,A,USD
8498,10.1,A,EUR
8499,10.7,A,EUR
8500,88.7,A,CNY
8501,12.7,A,USD
8502,10.4,A,EUR
8503,11.8,A,EUR
8504,13.5,A,USD
8505,12.6,A,USD
8506,12.4,A,USD
8507,12.8,A,USD
8508,12.9,A,USD
8509,13.9,A,USD
8510,12.9,A,USD
8511,12.9,A,EUR
8512,99.5,A,CNY
8513,97.9,A,CNY
8514,70.7,A,CNY
8515,11.6,A,EUR
8516,13.8,A,USD
8517,10.6,A,EUR
8518,11,A,EUR
8519,12,A,EUR
8520,100.5,A,CNY
8521,89.8,A,CNY
8522,86.5,A,CNY
8523,15.3,A,USD
8524,10.6,A,USD
8525,15.3,A,USD
8526,14.1,A,USD
8527,12.2,A,USD
8528,10.3,A,USD
8529,12.7,A,EUR
8530,12.9,A,USD
8531,14,A,USD
8532,13,A,USD
8533,12.9,A,USD
8534,11.4,A,USD
8535,14.2,A,USD
8536,12,A,EUR
8537,15.5,A,USD
8538,9.1,A,EUR
8539,14.5,A,USD
8540,12.2,A,EUR
8541,15.1,A,USD
8542,10.8,A,USD
8543,12.1,A,USD
8544,13.4,A,EUR
8545,13.8,A,USD
8546,12.7,A,USD
8547,13.1,A,EUR
8548,11,A,EUR
8549,12.6,A,USD
8550,10.9,A,USD
8551,13.1,A,USD
8552,11.6,A,USD
8553,13.8,A,USD
8554,13.4,A,USD
8555,12,A,USD
8556,14.7,A,USD
8557,13.6,A,USD
8558,101,A,CNY
8559,12.7,A,USD
8560,14.3,A,USD
8561,14.2,A,USD
8562,12.6,A,USD
8563,13.8,A,EUR
8564,12.3,A,USD
8565,12.4,A,USD
8566,86.9,A,CNY
8567,12.9,A,USD
8568,14,A,USD
8569,13,A,USD
8570,12.6,A,EUR
8571,12.6,A,EUR
8572,11.9,A,USD
8573,100.9,A,CNY
8574,12.3,A,USD
8575,9.5,A,EUR
8576,16,A,USD
8577,9.7,A,EUR
8578,11.6,A,USD
8579,11.3,A,USD
8580,13.2,A,USD
8581,11.1,A,EUR
8582,81.9,A,CNY
8583,16,A,USD
8584,77,A,CNY
8585,10.3,A,USD
8586,11,A,EUR
8587,12.9,A,USD
8588,13.7,A,USD
8589,15.5,A,USD
8590,92.8,A,CNY
8591,12,A,USD
8592,12.3,A,EUR
8593,15.1,A,USD
8594,13.2,A,USD
8595,14.3,A,USD
8596,12.9,A,EUR
8597,9.6,A,USD
8598,75.3,A,CNY
8599,12.6,A,USD
8600,12.6,A,USD
8601,77.1,A,CNY
8602,14.6,A,USD
8603,14,A,USD
8604,93.3,A,CNY
8605,14.2,A,USD
8606,14.6,A,USD
8607,11.9,A,USD
8608,79.7,A,CNY
8609,11.6,A,EUR
8610,12.2,A,EUR
8611,76.6,A,CNY
8612,15.6,A,EUR
8613,80.7,A,CNY
8614,10.9,A,USD
8615,87.5,A,CNY
8616,12.3,A,USD
8617,13.4,A,USD
8618,13.8,A,USD
8619,13,A,USD
8620,10.4,A,USD
8621,91,A,CNY
8622,13.7,A,EUR
8623,86.2,A,CNY
8624,69.3,A,CNY
8625,12,A,USD
8626,12.1,A,USD
8627,99,A,CNY
8628,9.8,A,EUR
8629,11.4,A,EUR
8630,107.1,A,CNY
8631,11.9,A,EUR
8632,82.8,A,CNY
8633,10,A,EUR
8634,81.3,A,CNY
8635,10.2,A,EUR
8636,90,A,CNY
8637,92.9,A,CNY
8638,13.7,A,USD
8639,13.6,A,USD
8640,10.7,A,EUR
8641,11.3,A,EUR
8642,11.5,A,EUR
8643,14.4,A,USD
8644,81.7,A,CNY
8645,12.2,A,USD
8646,11.5,A,USD
8647,9.2,A,USD
8648,13.9,A,USD
8649,12.1,A,USD
8650,12.6,A,EUR
8651,13.7,A,USD
8652,13.1,A,USD
8653,77.1,A,CNY
8654,79.3,A,CNY
8655,75.5,A,CNY
8656,102.5,A,CNY
8657,12,A,EUR
8658,12,A,EUR
8659,11.7,A,EUR
8660,13.2,A,USD
8661,12.8,A,USD
8662,14.1,A,USD
8663,90.7,A,CNY
8664,13.8,A,USD
8665,12.6,A,USD
8666,13,A,USD
8667,12.1,A,USD
8668,15.1,A,USD
8669,13.8,A,USD
8670,10.6,A,EUR
8671,10.3,A,EUR
8672,13.8,A,USD
8673,12.2,A,USD
8674,14.3,A,USD
8675,13.1,A,EUR
8676,97.4,A,CNY
8677,11.7,A,EUR
8678,12,A,EUR
8679,14.1,A,USD
8680,11,A,EUR
8681,11.7,A,EUR
8682,13.8,A,USD
8683,12.7,A,USD
8684,93.5,A,CNY
8685,11.4,A,USD
8686,14.3,A,USD
8687,12.6,A,USD
8688,12.8,A,EUR
8689,14,A,USD
8690,14.4,A,USD
8691,13.6,A,USD
8692,11.8,A,EUR
8693,88.2,A,CNY
8694,12.7,A,EUR
8695,15.6,A,USD
8696,11.9,A,EUR
8697,13.6,A,USD
8698,91.8,A,CNY
8699,13.8,A,USD
8700,12,A,USD
8701,92.4,A,CNY
8702,93.9,A,CNY
8703,11.4,A,EUR
8704,14.6,A,USD
8705,13.2,A,USD
8706,11.5,A,EUR
8707,10.7,A,EUR
8708,12.1,A,USD
8709,90.8,A,CNY
8710,11.6,A,EUR
8711,12,A,USD
8712,76.8,A,CNY
8713,12.3,A,EUR
8714,13.4,A,USD
8715,13.8,A,USD
8716,78.9,A,CNY
8717,11.5,A,EUR
8718,12.4,A,USD
8719,91.6,A,CNY
8720,104.7,A,CNY
8721,13.2,A,USD
8722,13.5,A,USD
8723,10.1,A,EUR
8724,13.6,A,USD
8725,85.9,A,CNY
8726,16.4,A,USD
8727,12.9,A,USD
8728,12.5,A,USD
8729,11.4,A,USD
8730,10.5,A,EUR
8731,12.8,A,USD
8732,12.2,A,EUR
8733,13.7,A,USD
8734,83.1,A,CNY
8735,12,A,USD
8736,105.3,A,CNY
8737,14.3,A,USD
8738,12.4,A,USD
8739,13.9,A,USD
8740,11.5,A,USD
8741,13.2,A,USD
8742,77.5,A,CNY
8743,83.3,A,CNY
8744,86.4,A,CNY
8745,13.7,A,USD
8746,13.1,A,USD
8747,15.1,A,USD
8748,11.6,A,USD
8749,12,A,EUR
8750,14.7,A,USD
8751,91.3,A,CNY
8752,12.8,A,USD
8753,11.5,A,USD
8754,14.5,A,USD
8755,13.9,A,USD
8756,93.2,A,CNY
8757,11.3,A,EUR
8758,16.9,A,USD
8759,11.4,A,USD
8760,12.7,A,USD
8761,10.2,A,USD
8762,100.4,A,CNY
8763,13.1,A,USD
8764,13.3,A,USD
8765,12.7,A,USD
8766,80.8,A,CNY
8767,89.1,A,CNY
8768,81,A,CNY
8769,13.6,A,USD
8770,14.7,A,USD
8771,89.7,A,CNY
8772,11.5,A,USD
8773,80.2,A,CNY
8774,12.5,A,USD
8775,11.4,A,EUR
8776,13.6,A,USD
8777,13.2,A,USD
8778,78.3,A,CNY
8779,12.9,A,EUR
8780,13.1,A,USD
8781,91.6,A,CNY
8782,14.1,A,USD
8783,85.7,A,CNY
8784,13.6,A,USD
8785,84.4,A,CNY
8786,13.3,A,EUR
8787,11.8,A,USD
8788,92.8,A,CNY
8789,13,A,EUR
8790,12.3,A,USD
8791,12.9,A,USD
8792,10.4,A,EUR
8793,12.9,A,EUR
8794,12.4,A,USD
8795,94,A,CNY
8796,84.5,A,CNY
8797,11.4,A,EUR
8798,91.7,A,CNY
8799,78.5,A,CNY
8800,94.6,A,CNY
8801,13.5,A,EUR
8802,13,A,USD
8803,10.9,A,USD
8804,13.9,A,USD
8805,11.1,A,EUR
8806,99.3,A,CNY
8807,86.8,A,CNY
8808,11.7,A,USD
8809,14.5,A,USD
8810,11.9,A,USD
8811,11.7,A,EUR
8812,12.3,A,USD
8813,11.2,A,USD
8814,12.9,A,USD
8815,11.6,A,EUR
8816,95.6,A,CNY
8817,85.9,A,CNY
8818,88.2,A,CNY
8819,13.1,A,USD
8820,12.8,A,USD
8821,11,A,EUR
8822,95,A,CNY
8823,13,A,USD
8824,10.5,A,USD
8825,88.7,A,CNY
8826,13,A,USD
8827,13.5,A,USD
8828,13.5,A,USD
8829,71.4,A,CNY
8830,14,A,USD
8831,90.1,A,CNY
8832,12.9,A,USD
8833,11.8,A,EUR
8834,13.5,A,EUR
8835,13.3,A,USD
8836,10.7,A,EUR
8837,10.3,A,EUR
8838,79.5,A,CNY
8839,13.7,A,USD
8840,99.2,A,CNY
8841,15.3,A,USD
8842,105.5,A,CNY
8843,12.7,A,EUR
8844,10.3,A,USD
8845,11.2,A,USD
8846,11.4,A,USD
8847,98.3,A,CNY
8848,13.5,A,USD
8849,15.9,A,USD
8850,13.2,A,EUR
8851,11.5,A,EUR
8852,88.9,A,CNY
8853,14.9,A,EUR
8854,13.9,A,USD
8855,75,A,CNY
8856,12.4,A,USD
8857,87.3,A,CNY
8858,11.8,A,EUR
8859,11.7,A,USD
8860,11,A,EUR
8861,14.3,A,USD
8862,91.9,A,CNY
8863,13.2,A,USD
8864,13.4,A,USD
8865,13.9,A,USD
8866,13.5,A,USD
8867,12.8,A,EUR
8868,88.6,A,CNY
8869,91,A,CNY
8870,12.5,A,EUR
8871,16.5,A,USD
8872,13.6,A,USD
8873,11.4,A,EUR
8874,14.1,A,USD
8875,12.7,A,EUR
8876,82.3,A,CNY
8877,70.8,A,CNY
8878,99,A,CNY
8879,12.3,A,EUR
8880,14.1,A,USD
8881,12.2,A,EUR
8882,12.8,A,USD
8883,74.7,A,CNY
8884,83.3,A,CNY
8885,11.7,A,EUR
8886,10.9,A,EUR
8887,12.8,A,USD
8888,13.6,A,USD
8889,11.3,A,USD
8890,12.9,A,USD
8891,12.7,A,USD
8892,9.7,A,USD
8893,78.5,A,CNY
8894,11.4,A,EUR
8895,11.3,A,USD
8896,10.5,A,EUR
8897,12.5,A,USD
8898,93.3,A,CNY
8899,12.6,A,USD
8900,10.7,A,USD
8901,12.8,A,EUR
8902,11.6,A,USD
8903,89.6,A,CNY
8904,12,A,EUR
8905,13.1,A,USD
8906,12.3,A,EUR
8907,87.4,A,CNY
8908,13.5,A,EUR
8909,13.7,A,EUR
8910,11.7,A,EUR
8911,13.4,A,USD
8912,13.2,A,USD
8913,13.1,A,USD
8914,89.8,A,CNY
8915,74.3,A,CNY
8916,89.7,A,CNY
8917,91.4,A,CNY
8918,87.7,A,CNY
8919,13.4,A,USD
8920,15.2,A,USD
8921,89,A,CNY
8922,12.5,A,USD
8923,11.7,A,EUR
8924,12.2,A,USD
8925,10.4,A,EUR
8926,10.5,A,USD
8927,87.6,A,CNY
8928,100.2,A,CNY
8929,94.8,A,CNY
8930,93.9,A,CNY
8931,94,A,CNY
8932,12,A,USD
8933,10.5,A,EUR
8934,12.7,A,USD
8935,15.3,A,USD
8936,13.2,A,USD
8937,90,A,CNY
8938,12.7,A,USD
8939,11.2,A,USD
8940,12.6,A,USD
8941,91.3,A,CNY
8942,12,A,USD
8943,90.5,A,CNY
8944,90.9,A,CNY
8945,70.6,A,CNY
8946,11.4,A,EUR
8947,13.3,A,USD
8948,12.2,A,USD
8949,91.5,A,CNY
8950,14.5,A,USD
8951,16.1,A,USD
8952,85.9,A,CNY
8953,78.6,A,CNY
8954,12.8,A,USD
8955,12.7,A,USD
8956,69.4,A,CNY
8957,13.3,A,USD
8958,13.3,A,USD
8959,86.8,A,CNY
8960,96.5,A,CNY
8961,93.8,A,CNY
8962,11.8,A,USD
8963,91.1,A,CNY
8964,93.4,A,CNY
8965,14,A,USD
8966,13.5,A,USD
8967,12.5,A,USD
8968,92.1,A,CNY
8969,86.9,A,CNY
8970,12.6,A,USD
8971,92.4,A,CNY
8972,98.7,A,CNY
8973,87.8,A,CNY
8974,13.9,A,USD
8975,13.9,A,USD
8976,91.5,A,CNY
8977,12.4,A,USD
8978,78.1,A,CNY
8979,71.9,A,CNY
8980,93.1,A,CNY
8981,10.7,A,USD
8982,12,A,EUR
8983,13.1,A,EUR
8984,14.7,A,USD
8985,11.6,A,EUR
8986,11.4,A,USD
8987,12.7,A,EUR
8988,14.2,A,USD
8989,12.1,A,USD
8990,11.9,A,EUR
8991,10.7,A,EUR
8992,94.1,A,CNY
8993,10.4,A,EUR
8994,10.6,A,EUR
8995,11.1,A,EUR
8996,11.9,A,EUR
8997,11.9,A,EUR
8998,11.9,A,EUR
8999,11.9,A,EUR
9000,12.1,A,EUR
9001,11.1,A,EUR
9002,11.3,A,EUR
9003,11.7,A,EUR
9004,12.4,A,USD
9005,11.5,A,EUR
9006,14.9,A,USD
9007,11.5,A,EUR
9008,91.8,A,CNY
9009,13.6,A,USD
9010,13.5,A,USD
9011,16.6,A,USD
9012,90.8,A,CNY
9013,10.6,A,EUR
9014,12.5,A,EUR
9015,98.4,A,CNY
9016,11.1,A,EUR
9017,13.3,A,USD
9018,10,A,EUR
9019,13.2,A,EUR
9020,12.5,A,EUR
9021,98.9,A,CNY
9022,12.9,A,EUR
9023,88.5,A,CNY
9024,12.1,A,USD
9025,9.2,A,EUR
9026,78.8,A,CNY
9027,11,A,USD
9028,12.4,A,USD
9029,13.1,A,USD
9030,11.3,A,EUR
9031,11.7,A,USD
9032,97.5,A,CNY
9033,15.3,A,USD
9034,12.8,A,USD
9035,14.1,A,USD
9036,14.2,A,USD
9037,11.5,A,USD
9038,13.1,A,USD
9039,87,A,CNY
9040,13.4,A,USD
9041,11,A,EUR
9042,11.5,A,EUR
9043,13.1,A,EUR
9044,11,A,USD
9045,13.2,A,USD
9046,12.6,A,EUR
9047,13.5,A,USD
9048,88,A,CNY
9049,13.5,A,USD
9050,9.5,A,USD
9051,11,A,USD
9052,12.7,A,EUR
9053,14.5,A,USD
9054,12.7,A,USD
9055,12.1,A,USD
9056,12.1,A,USD
9057,14.2,A,USD
9058,12.1,A,EUR
9059,101.6,A,CNY
9060,86.2,A,CNY
9061,12,A,EUR
9062,11.7,A,EUR
9063,88.6,A,CNY
9064,13.4,A,USD
9065,13.2,A,EUR
9066,11,A,EUR
9067,12.8,A,USD
9068,11.1,A,EUR
9069,14.9,A,USD
9070,90.5,A,CNY
9071,13.5,A,USD
9072,13.6,A,USD
9073,11.1,A,EUR
9074,90.3,A,CNY
9075,13.6,A,USD
9076,12.4,A,EUR
9077,15.4,A,USD
9078,11.3,A,EUR
9079,81.3,A,CNY
9080,11,A,EUR
9081,11,A,EUR
9082,14.4,A,USD
9083,11,A,EUR
9084,12.1,A,USD
9085,93.4,A,CNY
9086,13.8,A,USD
9087,12.4,A,EUR
9088,12.7,A,EUR
9089,13,A,USD
9090,84.9,A,CNY
9091,11.7,A,EUR
9092,12,A,EUR
9093,99.6,A,CNY
9094,13.5,A,USD
9095,13.3,A,USD
9096,75.6,A,CNY
9097,13.7,A,USD
9098,13.5,A,USD
9099,13,A,USD
9100,12.7,A,USD
9101,13,A,EUR
9102,10.4,A,EUR
9103,14.2,A,USD
9104,10.4,A,EUR
9105,10.9,A,USD
9106,84.3,A,CNY
9107,76.4,A,CNY
9108,101.2,A,CNY
9109,13.9,A,USD
9110,85.1,A,CNY
9111,13,A,EUR
9112,14.6,A,USD
9113,87.9,A,CNY
9114,12.6,A,USD
9115,12.3,A,USD
9116,99.2,A,CNY
9117,93.8,A,CNY
9118,87.9,A,CNY
9119,84,A,CNY
9120,12.5,A,USD
9121,11.8,A,USD
9122,11.9,A,EUR
9123,11.5,A,USD
9124,94.9,A,CNY
9125,13.8,A,USD
9126,13.2,A,USD
9127,13.7,A,USD
9128,14.5,A,EUR
9129,12.2,A,USD
9130,77,A,CNY
9131,13.9,A,USD
9132,71.1,A,CNY
9133,12.9,A,EUR
9134,13.3,A,USD
9135,95.5,A,CNY
9136,13.5,A,USD
9137,93.6,A,CNY
9138,12.6,A,USD
9139,10.8,A,EUR
9140,12.2,A,EUR
9141,13.3,A,USD
9142,93.4,A,CNY
9143,14.8,A,USD
9144,10.7,A,EUR
9145,68.3,A,CNY
9146,86,A,CNY
9147,13.5,A,USD
9148,14.3,A,USD
9149,14.1,A,USD
9150,13.3,A,USD
9151,9.4,A,EUR
9152,91.1,A,CNY
9153,87.8,A,CNY
9154,12.2,A,USD
9155,103.7,A,CNY
9156,12.9,A,USD
9157,13,A,USD
9158,9.9,A,EUR
9159,12.5,A,USD
9160,15.2,A,USD
9161,11.2,A,USD
9162,87.6,A,CNY
9163,85.5,A,CNY
9164,11.3,A,USD
9165,12.9,A,USD
9166,16,A,USD
9167,13.2,A,USD
9168,10.5,A,EUR
9169,13.1,A,EUR
9170,13.5,A,USD
9171,81,A,CNY
9172,12.6,A,EUR
9173,11.3,A,EUR
9174,12.1,A,EUR
9175,91.1,A,CNY
9176,11.1,A,USD
9177,9.7,A,EUR
9178,12.7,A,USD
